state_zip,FacID,FacID,Facility.Latitude,Facility.Longitude,state_facility,deaths_coef_2,deaths_coef_1,deaths_coef_3
Alabama,981,981,41.7072,-87.5217,Indiana,6.82972761038301,6.221518684545984,7.437937079842387
Alabama,983,983,38.7383,-85.4192,Indiana,84.48178227374254,76.95831712587322,92.00527257090242
Alabama,988,988,39.0831,-84.8581,Indiana,61.35048043543433,55.88676979537736,66.81424593490487
Alabama,990,990,39.7119,-86.1975,Indiana,50.17712681849674,45.708582286946125,54.645697260866285
Alabama,991,991,39.4851,-86.4176,Indiana,21.090090304327198,19.21194472320999,22.96823875395975
Alabama,994,994,38.5267,-87.2525,Indiana,69.61871144940554,63.41878589781147,75.81867349015376
Alabama,995,995,41.6433,-87.1225,Indiana,3.94015395531809,3.5892713559362837,4.291036747293199
Alabama,996,996,41.6394,-87.4069,Indiana,1.4216594066224983,1.2950563609925538,1.548262518910857
Alabama,997,997,41.7203,-86.9097,Indiana,10.69335854746465,9.741074451893175,11.645644778570606
Alabama,1001,1001,39.9239,-87.4272,Indiana,63.948425745812884,58.25332282520906,69.64359096658652
Alabama,1004,1004,38.8067,-87.2472,Indiana,10.50254353297133,9.567257085139092,11.437831130402841
Alabama,1007,1007,40.0969,-85.9714,Indiana,2.371812350793847,2.160595090008528,2.5830297693240567
Alabama,1008,1008,38.2636,-85.8381,Indiana,83.55848078219917,76.1171189759302,90.99989104677515
Alabama,1010,1010,39.53,-87.4247,Indiana,78.92163862620178,71.8932355927544,85.95008324630429
Alabama,1012,1012,37.91,-87.3267,Indiana,12.84522901523359,11.701315922219257,13.989144043730525
Alabama,1040,1040,39.8028,-84.8953,Indiana,11.624766940076114,10.5895382608757,12.659997772122624
Alabama,1043,1043,38.5201,-87.2662,Indiana,36.396351794080374,33.15507851610609,39.63764020961675
Alabama,1046,1046,42.506,-90.6527,Iowa,1.342885033625179,1.2232972424068451,1.4624728566079048
Alabama,1047,1047,43.3359,-91.1672,Iowa,4.122501281516087,3.755379824474191,4.489622994418457
Alabama,1048,1048,41.8081,-90.2345,Iowa,3.2847858760043884,2.9922655100670625,3.577306455610391
Alabama,1058,1058,41.9839,-91.6686,Iowa,0.8294627894161926,0.7555967938080405,0.9033287925759363
Alabama,1073,1073,41.9439,-91.6386,Iowa,2.927803084954211,2.6670736434511695,3.1885326191104517
Alabama,1077,1077,42.0472,-92.8627,Iowa,4.037951067754568,3.6783590477552086,4.397543342346353
Alabama,1081,1081,41.5404,-90.4483,Iowa,2.126751435128052,1.9373578940093716,2.3161450622559867
Alabama,1082,1082,41.18,-95.8408,Iowa,13.376909072287733,12.185648357316426,14.568171730842877
Alabama,1091,1091,42.2996,-96.3634,Iowa,12.46052153415165,11.350871214942845,13.570173102977336
Alabama,1104,1104,40.7412,-91.1168,Iowa,5.444798746764791,4.95992188639948,5.9296760887176845
Alabama,1122,1122,42.0247,-93.6069,Iowa,0.7745584111040245,0.705581804638001,0.843535024670306
Alabama,1131,1131,42.5267,-92.4394,Iowa,0.5405490998807624,0.49241166197943853,0.5886865464987132
Alabama,1167,1167,41.3917,-91.0569,Iowa,2.7771542527118274,2.5298404584838927,3.024468149019208
Alabama,1175,1175,41.3981,-92.9144,Iowa,0.3034859265820859,0.2764596588320249,0.330512195517153
Alabama,1217,1217,43.1606,-95.2569,Iowa,0.3732789810636547,0.3400374294865375,0.4065205375756131
Alabama,1218,1218,41.4569,-90.8233,Iowa,3.864519005628182,3.5203712188023424,4.2086671197640655
Alabama,1239,1239,37.0719,-94.6986,Kansas,3.0365029530133554,2.7660933056257058,3.3069127286053055
Alabama,1241,1241,38.3472,-94.6389,Kansas,19.207058266860525,17.496593854832575,20.917527120428243
Alabama,1250,1250,39.0072,-95.2692,Kansas,2.7182618094162714,2.4761927699932196,2.9603309079477613
Alabama,1252,1252,39.0522,-95.5669,Kansas,3.8106686913200782,3.471317427294555,4.15002008649864
Alabama,1295,1295,39.1486,-94.6405,Kansas,3.4051222257965614,3.1018860620091706,3.7083585080064987
Alabama,1353,1353,38.1707,-82.6176,Kentucky,58.19889534073267,53.015879934127234,63.38195820321581
Alabama,1355,1355,37.7889,-84.7139,Kentucky,87.16184576788868,79.39936653181081,94.92441800689554
Alabama,1356,1356,38.7497,-85.035,Kentucky,65.94143036460422,60.06899821234326,71.81389483313889
Alabama,1357,1357,37.3636,-87.1214,Kentucky,50.05571957642151,45.59798882433915,54.51347582298724
Alabama,1360,1360,36.7967,-83.7614,Kentucky,0.755373330297646,0.688104912314489,0.822641813266885
Alabama,1361,1361,38.0478,-84.8483,Kentucky,4.254243489529758,3.8753884318056993,4.633099114471674
Alabama,1363,1363,38.1828,-85.8894,Kentucky,29.407191866051285,26.788363941087997,32.02602684986151
Alabama,1364,1364,38.0531,-85.91,Kentucky,68.28660119019663,62.20535868315441,74.36786944420415
Alabama,1372,1372,37.8453,-87.5912,Kentucky,0.8563054328379874,0.7800488548750089,0.9325620517209865
Alabama,1374,1374,37.7958,-87.0597,Kentucky,15.275757007707098,13.915396460205002,16.636119922809264
Alabama,1378,1378,37.2608,-86.9783,Kentucky,190.88331461040994,173.8814769163794,207.8857684206175
Alabama,1379,1379,37.1517,-88.775,Kentucky,67.77153880573674,61.736257111005486,73.80682804784395
Alabama,1381,1381,37.9628,-86.7917,Kentucky,60.668687572320756,55.26574237745899,66.0716778674186
Alabama,1382,1382,37.6472,-87.5028,Kentucky,11.33123162801847,10.322148122620755,12.340316300473248
Alabama,1383,1383,37.6467,-87.5033,Kentucky,13.063308850225628,11.899961506890312,14.226660795471673
Alabama,1384,1384,37.0,-84.5917,Kentucky,55.02779843294222,50.12720696310384,59.928431691878494
Alabama,1385,1385,37.8807,-84.2634,Kentucky,14.072565617061557,12.819354446676257,15.325778792581925
Alabama,1393,1393,30.2861,-93.2917,Louisiana,29.59347970586498,26.958033622904598,32.228938461212245
Alabama,1552,1552,39.3269,-76.365,Maryland,10.564101793896333,9.623331224774324,11.50487394036804
Alabama,1554,1554,39.1781,-76.5268,Maryland,8.627103088688191,7.858830981872721,9.395376114578738
Alabama,1570,1570,39.595,-77.8269,Maryland,1.5156389634739051,1.3806668741592727,1.6506111006867061
Alabama,1571,1571,38.5444,-76.6861,Maryland,20.290252085176828,18.483316755159585,22.097193716286565
Alabama,1572,1572,39.2086,-77.4644,Maryland,12.952508827972984,11.79904383490975,14.105975431135658
Alabama,1573,1573,38.3592,-76.9767,Maryland,36.813932175590175,33.53544517948109,40.092439594336305
Alabama,1606,1606,42.2814,-72.6053,Massachusetts,0.8045072004982212,0.7328634792515175,0.8761509468735579
Alabama,1613,1613,41.737,-71.146,Massachusetts,0.46961254765178145,0.42779220867300544,0.5114328948296156
Alabama,1619,1619,41.7125,-71.1914,Massachusetts,5.1631237827222325,4.703331635059455,5.622916259935207
Alabama,1626,1626,42.5267,-70.8792,Massachusetts,1.2064412901360186,1.0990042679295287,1.3138783292390017
Alabama,1695,1695,43.2542,-86.2417,Michigan,7.693747626841034,7.00859487471277,8.378901011084006
Alabama,1702,1702,43.6425,-83.8431,Michigan,7.174694409202082,6.535764928435872,7.813624493572819
Alabama,1710,1710,42.9103,-86.2036,Michigan,25.056392745486626,22.82502637112414,27.28776405773939
Alabama,1720,1720,43.6425,-83.8431,Michigan,4.769301458249612,4.344580768867984,5.194022381306516
Alabama,1723,1723,41.7917,-83.4486,Michigan,6.745622085982156,6.144904011364472,7.346340504497101
Alabama,1731,1731,43.8519,-82.6436,Michigan,0.5446489005083477,0.49614636664996536,0.5931514425638889
Alabama,1732,1732,42.9258,-82.4606,Michigan,0.1473770425102068,0.13425270583806198,0.1605013797981523
Alabama,1733,1733,41.8917,-83.3461,Michigan,56.936691692790596,51.86621454031435,62.00718980146762
Alabama,1740,1740,42.2733,-83.1131,Michigan,8.608294189571064,7.841697672892438,9.374891506909758
Alabama,1743,1743,42.7625,-82.4722,Michigan,21.69563475022114,19.76356696230153,23.62770478061418
Alabama,1745,1745,42.1236,-83.1811,Michigan,16.745219575989044,15.253998688708299,18.2364429542989
Alabama,1769,1769,46.5789,-87.395,Michigan,6.383847963844717,5.815347889650093,6.9523481837614485
Alabama,1825,1825,43.0722,-86.2342,Michigan,0.3857434014177599,0.3513918663433763,0.4200949399368462
Alabama,1830,1830,42.7956,-86.1133,Michigan,0.62789087040689,0.571975395817979,0.6838063557180918
Alabama,1831,1831,42.7183,-84.5586,Michigan,3.787858570765593,3.4505389740616033,4.125178227660811
Alabama,1832,1832,42.6919,-84.6572,Michigan,2.8179541670059365,2.5670067535715533,3.068901736067902
Alabama,1843,1843,46.5314,-87.3917,Michigan,0.105123697562096,0.0957621402157243,0.1144852551323359
Alabama,1866,1866,42.2081,-83.1453,Michigan,0.7890501440577001,0.7187829914570308,0.8593173071238042
Alabama,1891,1891,47.5306,-92.1619,Minnesota,0.5151136955044238,0.4692413794498004,0.5609860146637388
Alabama,1893,1893,47.2603,-93.6531,Minnesota,6.963249605758928,6.343150742483832,7.583348902034424
Alabama,1904,1904,44.8108,-93.2501,Minnesota,1.7560772868763568,1.5996935838295063,1.9124610213217637
Alabama,1912,1912,44.9331,-93.1075,Minnesota,1.0301762798554774,0.9384361625247383,1.1219164105780284
Alabama,1915,1915,45.03,-92.7786,Minnesota,7.170559776407938,6.531993066568135,7.809128151441328
Alabama,1918,1918,44.8028,-95.5267,Minnesota,0.0008674782768257599,0.0007902269350375306,0.0009447296193097708
Alabama,1927,1927,45.0203,-93.2753,Minnesota,4.6292580593309856,4.217007486650798,5.041509087710971
Alabama,1943,1943,46.29,-96.0428,Minnesota,1.5519719881896539,1.413764481994852,1.6901795150044228
Alabama,1961,1961,43.7014,-92.9626,Minnesota,0.7820818588636526,0.7124352133556439,0.8517285222701875
Alabama,2008,2008,44.0281,-92.4597,Minnesota,0.6886782225775571,0.6273494432367716,0.7500070170985839
Alabama,2049,2049,30.4408,-89.0265,Mississippi,101.25441794615907,92.23678104470305,110.27218209220067
Alabama,2076,2076,37.3596,-94.5913,Missouri,6.619313257117876,6.029840500585842,7.208786911395828
Alabama,2079,2079,39.1306,-94.4778,Missouri,1.661294142410892,1.5133510752180523,1.8092372538046237
Alabama,2080,2080,38.3108,-93.9331,Missouri,11.408166304293868,10.39223357499795,12.424099805311736
Alabama,2094,2094,39.1778,-94.1861,Missouri,11.20160312547783,10.204060562306648,12.19914740994328
Alabama,2098,2098,39.7246,-94.8773,Missouri,1.6380951087525075,1.4922179283235761,1.7839723434321906
Alabama,2103,2103,38.5583,-90.8361,Missouri,72.12839404369565,65.70506022886755,78.55174754840614
Alabama,2104,2104,38.4017,-90.3358,Missouri,25.746209428719386,23.453417689242958,28.039005183287987
Alabama,2107,2107,38.9158,-90.2917,Missouri,47.114391488161125,42.91859090285828,51.31021820139188
Alabama,2123,2123,38.9658,-92.3175,Missouri,1.026200283975712,0.934814240264833,1.1175863410494655
Alabama,2132,2132,39.0919,-94.3261,Missouri,3.096910237178333,2.8211204810743906,3.372700253044016
Alabama,2161,2161,37.1086,-93.2592,Missouri,3.9305670344773627,3.580538516647717,4.280595678478396
Alabama,2167,2167,36.5147,-89.5617,Missouri,33.838827188401,30.825343879487026,36.8523187280427
Alabama,2168,2168,39.5531,-92.6392,Missouri,20.10414298438482,18.313800615327352,21.894487855456333
Alabama,2169,2169,38.6853,-91.7556,Missouri,2.0275991501638644,1.8470348601493853,2.208163630643906
Alabama,2187,2187,45.7747,-108.4803,Montana,0.8809314256757507,0.8024819631744258,0.9593809040179843
Alabama,2240,2240,41.4275,-96.4619,Nebraska,0.8941223765671324,0.8144982374574667,0.9737465287643826
Alabama,2277,2277,40.5589,-96.7842,Nebraska,2.8675220415936815,2.612160935352852,3.122883212819385
Alabama,2291,2291,41.3297,-95.9458,Nebraska,10.022595495409073,9.130053824793436,10.915137518648972
Alabama,2324,2324,36.6531,-114.6364,Nevada,0.225784344720655,0.2056776205351796,0.2458910695729472
Alabama,2341,2341,35.1458,-114.5917,Nevada,1.873290233913659,1.7064681610758208,2.040112383602253
Alabama,2364,2364,43.1411,-71.4692,New Hampshire,3.5092998493891527,3.1967858945446905,3.821814017552454
Alabama,2367,2367,43.0978,-70.7842,New Hampshire,0.6282106126134862,0.5722666977433277,0.684154531630851
Alabama,2378,2378,39.29,-74.6339,New Jersey,3.9079456636315286,3.559929947561312,4.2559618370659535
Alabama,2384,2384,39.6831,-75.5083,New Jersey,0.7091544720334055,0.6460022173719104,0.7723067435693098
Alabama,2403,2403,40.7478,-74.0719,New Jersey,2.976928151368648,2.711822953097031,3.242033644397065
Alabama,2408,2408,40.1797,-74.7325,New Jersey,3.8629173107079433,3.51891252315946,4.2069223544142025
Alabama,2442,2442,36.69,-108.4814,New Mexico,4.727797907699033,4.30677360814985,5.148822365892594
Alabama,2451,2451,36.8006,-108.4386,New Mexico,3.453467548585019,3.1459262588943635,3.761008925629054
Alabama,2480,2480,41.5736,-73.9747,New York,2.3873375160329893,2.174737977196751,2.59993715769466
Alabama,2526,2526,42.1117,-75.9747,New York,2.282852577366592,2.0795577407201544,2.4861475111248206
Alabama,2527,2527,42.6789,-76.9483,New York,2.421299238801825,2.205675222791817,2.6369233755808104
Alabama,2529,2529,42.1231,-76.9831,New York,0.1478034639354748,0.13464115158292672,0.1609657772299313
Alabama,2531,2531,42.2768,-75.4792,New York,0.1670258949233394,0.1521517705214937,0.1819000205392772
Alabama,2535,2535,42.6028,-76.6336,New York,1.3178390445126722,1.2004816692803555,1.4351964512486315
Alabama,2549,2549,42.97,-78.93,New York,6.883207338763485,6.270236062575631,7.496179125829091
Alabama,2554,2554,42.49,-79.35,New York,8.30996029144806,7.569931598733678,9.049989713527053
Alabama,2629,2629,41.2578,-73.9797,New York,1.4445141537572816,1.3158759134747748,1.5731524443115965
Alabama,2640,2640,43.1617,-77.6186,New York,0.0672274427652171,0.0612406461688941,0.0732142406840997
Alabama,2642,2642,43.2689,-77.6294,New York,3.9017948514033023,3.554328497131846,4.249261347282657
Alabama,2682,2682,42.0917,-79.2417,New York,0.9114245202675854,0.8302596027978432,0.9925894458551039
Alabama,2706,2706,35.4714,-82.5431,North Carolina,25.081075026186255,22.847468716419627,27.3146944683131
Alabama,2708,2708,35.595,-79.0492,North Carolina,11.502373805841309,10.478045210364613,12.526704429734737
Alabama,2709,2709,35.3775,-78.0875,North Carolina,11.787473406783555,10.737756192157683,12.8371925932616
Alabama,2712,2712,36.4833,-79.0731,North Carolina,66.57887051766335,60.649709600868,72.50805650733916
Alabama,2713,2713,34.2824,-77.9864,North Carolina,16.815068856964622,15.317620184002614,18.31252149008618
Alabama,2716,2716,34.5889,-78.975,North Carolina,6.842494433464334,6.233148178082257,7.45184131235972
Alabama,2718,2718,35.1897,-81.0122,North Carolina,59.59594994728147,54.28862598951115,64.9033012155459
Alabama,2720,2720,35.7133,-80.3767,North Carolina,11.008789923142348,10.028420332789695,11.989160760927081
Alabama,2721,2721,35.22,-81.7594,North Carolina,51.121166743927375,46.56840111703554,55.67398794978764
Alabama,2723,2723,36.4862,-79.7208,North Carolina,4.753547228023388,4.33022902884926,5.1768657522979025
Alabama,2727,2727,35.5975,-80.9658,North Carolina,87.33155139718667,79.55407492017254,95.10909828905953
Alabama,2732,2732,35.36,-80.9742,North Carolina,22.96013709434632,20.91545137505747,25.00482710868673
Alabama,2790,2790,46.8669,-100.8839,North Dakota,1.0415635111330979,0.9488093088867215,1.1343177307783587
Alabama,2817,2817,47.2819,-101.3194,North Dakota,16.49040149648816,15.021869249581151,17.958936941194597
Alabama,2823,2823,47.0664,-101.2139,North Dakota,10.235040764418159,9.32357512998387,11.146507753449116
Alabama,2824,2824,47.2872,-101.3314,North Dakota,2.0545987063645694,1.8716305645429154,2.2375669343685587
Alabama,2828,2828,40.2522,-80.6486,Ohio,42.782297831312405,38.972318570472815,46.592296104008255
Alabama,2830,2830,38.9917,-84.2981,Ohio,85.01036494375727,77.43969356617346,92.5810877654934
Alabama,2832,2832,39.1131,-84.8031,Ohio,85.29263289354301,77.69674904663789,92.88858299210496
Alabama,2835,2835,41.9086,-80.7697,Ohio,3.683620834821753,3.355581246127614,4.011661002003762
Alabama,2836,2836,41.5042,-82.05,Ohio,21.287002065817816,19.3912993043771,23.182711927465338
Alabama,2837,2837,41.6713,-81.4432,Ohio,33.225830022086825,30.266918323129754,36.18475337046111
Alabama,2838,2838,41.5356,-81.6419,Ohio,1.2052479238533067,1.0979170241461733,1.3125788697953773
Alabama,2840,2840,40.1842,-81.8811,Ohio,60.12271278571585,54.768346079098855,65.47713282123178
Alabama,2843,2843,39.7933,-83.0097,Ohio,5.770459100719916,5.256578738788969,6.284340441984327
Alabama,2848,2848,39.6094,-84.2931,Ohio,4.218264799994013,3.842616029878422,4.5939136904251265
Alabama,2850,2850,38.6361,-83.6939,Ohio,109.30076823738673,99.56678277843311,119.03484159502435
Alabama,2861,2861,41.1667,-80.75,Ohio,7.258551374068902,6.612153265500768,7.904950268659166
Alabama,2864,2864,39.9094,-80.7608,Ohio,16.594158946966466,15.116382416798876,18.071939534279455
Alabama,2866,2866,40.5308,-80.6311,Ohio,52.554759431507534,47.87453510736076,57.234998917914396
Alabama,2872,2872,39.5908,-81.6797,Ohio,82.29024956111012,74.96189479098621,89.6186395844825
Alabama,2876,2876,38.9161,-82.1281,Ohio,74.68013567877344,68.02951285237052,81.33078784556238
Alabama,2878,2878,41.6925,-83.4375,Ohio,5.400384219344716,4.919463768139661,5.881304922873945
Alabama,2917,2917,39.4083,-84.5625,Ohio,1.4032002377466475,1.2782410799750041,1.528159452836273
Alabama,2952,2952,35.7617,-95.2847,Oklahoma,23.265132604455495,21.19329303251661,25.336975133755203
Alabama,2963,2963,36.4317,-95.7008,Oklahoma,19.447512598614967,17.715640485906814,21.179388092542116
Alabama,3098,3098,40.2525,-79.9183,Pennsylvania,1.7674451256799149,1.610049097752086,1.924841182535592
Alabama,3113,3113,40.91,-75.0789,Pennsylvania,7.1084710874498835,6.475438029000004,7.741504934810026
Alabama,3115,3115,40.3061,-75.9081,Pennsylvania,3.8987545972325433,3.551558951403959,4.245950391439862
Alabama,3118,3118,40.3842,-79.0611,Pennsylvania,3.5385974176175594,3.223474965362117,3.8537199791560695
Alabama,3122,3122,40.511,-79.1968,Pennsylvania,59.834350500500335,54.50577507631197,65.16295738758572
Alabama,3130,3130,40.4081,-79.0339,Pennsylvania,4.534655756254931,4.130830768320616,4.938481006751115
Alabama,3131,3131,41.067,-78.3656,Pennsylvania,16.357520080196483,14.900829592744003,17.814212142312595
Alabama,3132,3132,41.8358,-79.19,Pennsylvania,0.3949124932456332,0.35974442331928924,0.4300805669738423
Alabama,3136,3136,40.6604,-79.3411,Pennsylvania,67.78219173011644,61.74571308128864,73.81872647213977
Alabama,3138,3138,40.9378,-80.3681,Pennsylvania,8.554292435071085,7.792505561223596,9.316079985009964
Alabama,3140,3140,40.097,-76.6962,Pennsylvania,25.98561032008064,23.67147819283237,28.29975058325726
Alabama,3145,3145,39.8277,-76.3259,Pennsylvania,0.0389812751248142,0.0355098820144439,0.0424526687587923
Alabama,3148,3148,40.796,-75.107,Pennsylvania,3.107743146625668,2.8309890323668,3.38449745370222
Alabama,3149,3149,41.0714,-76.6672,Pennsylvania,29.339535199884132,26.726701820617073,31.95238159518416
Alabama,3152,3152,40.8361,-76.825,Pennsylvania,8.575069059673446,7.811433357787736,9.338705166294234
Alabama,3159,3159,40.1514,-75.5306,Pennsylvania,1.0430983044213145,0.9502073558858818,1.135989283786187
Alabama,3161,3161,39.858,-75.323,Pennsylvania,1.9756183070604805,1.799683710041111,2.1515529664733877
Alabama,3176,3176,41.2033,-76.0683,Pennsylvania,1.025928171598161,0.934566275425611,1.1172900977173423
Alabama,3178,3178,40.9289,-79.4658,Pennsylvania,11.896591351685132,10.837157813060948,12.95602668012456
Alabama,3179,3179,39.8562,-79.9274,Pennsylvania,67.13978751675583,61.160588202106524,73.11902895153884
Alabama,3181,3181,40.2207,-79.9682,Pennsylvania,0.5439979828152448,0.4955534230509468,0.5924425491960033
Alabama,3251,3251,34.4017,-80.1589,South Carolina,13.631358164584674,12.417420515152534,14.845301186806397
Alabama,3264,3264,34.6022,-82.435,South Carolina,26.45933873121334,24.103021550915177,28.815663700747827
