state_zip,year,deaths_coef_2_all
Wisconsin,2002,1006.801625
Wisconsin,2003,1226.209968
Wisconsin,2004,1064.755574
Wisconsin,2005,1177.218404
Wisconsin,2006,1005.403586
Wisconsin,2007,864.6718403
Wisconsin,2008,828.4663331
Wisconsin,2009,743.4155067
Wisconsin,2010,646.9619449
Wisconsin,2011,653.7283465
Wisconsin,2012,443.3309238
Wisconsin,2013,471.2871773
Wisconsin,2014,432.2999377
Wisconsin,2015,317.0916625
Wisconsin,2016,207.9079174
Wisconsin,2017,171.0289199
Wisconsin,2018,185.0298021
Wisconsin,2019,119.5107735
Wisconsin,2020,87.61703247
Wyoming,1999,17.3726132
Wyoming,2000,13.72083284
Wyoming,2001,15.44670083
Wyoming,2002,14.95329594
Wyoming,2003,14.32931892
Wyoming,2004,12.43365999
Wyoming,2005,12.63161206
Wyoming,2006,12.84936452
Wyoming,2007,12.60076501
Wyoming,2008,10.32876859
Wyoming,2009,10.99778369
Wyoming,2010,11.15263059
Wyoming,2011,8.321619005
Wyoming,2012,6.724383559
Wyoming,2013,8.293119095
Wyoming,2014,6.390910242
Wyoming,2015,6.828545971
Wyoming,2016,4.469705365
Wyoming,2017,4.915457781
Wyoming,2018,4.803928885
Wyoming,2019,4.39529208
Wyoming,2020,3.287397076
