FacID,state_zip,Facility.Latitude,Facility.Longitude,state_facility,deaths_coef_2
3,AL,31.0069,-88.0103,AL,235.0182223991697
3,AR,31.0069,-88.0103,AL,52.346180857663725
3,AZ,31.0069,-88.0103,AL,0.5899642235915566
3,CA,31.0069,-88.0103,AL,0.026858706898667796
3,CO,31.0069,-88.0103,AL,0.5741872539589222
3,CT,31.0069,-88.0103,AL,21.270284161319722
3,DC,31.0069,-88.0103,AL,4.953015255490851
3,DE,31.0069,-88.0103,AL,6.592094698545045
3,FL,31.0069,-88.0103,AL,242.77051111165378
3,GA,31.0069,-88.0103,AL,166.91222840270828
3,IA,31.0069,-88.0103,AL,11.690738029229136
3,ID,31.0069,-88.0103,AL,0.004488523842157611
3,IL,31.0069,-88.0103,AL,87.78179508392098
3,IN,31.0069,-88.0103,AL,60.770839691893855
3,KS,31.0069,-88.0103,AL,11.1243076243798
3,KY,31.0069,-88.0103,AL,55.53641885294412
3,LA,31.0069,-88.0103,AL,305.72525373749926
3,MA,31.0069,-88.0103,AL,33.20881672622804
3,MD,31.0069,-88.0103,AL,43.957781471418464
3,ME,31.0069,-88.0103,AL,5.725845239909953
3,MI,31.0069,-88.0103,AL,57.937267991203626
3,MN,31.0069,-88.0103,AL,10.273038228536272
3,MO,31.0069,-88.0103,AL,51.85483034074608
3,MS,31.0069,-88.0103,AL,326.91958738848774
3,MT,31.0069,-88.0103,AL,0.008563509689169352
3,NC,31.0069,-88.0103,AL,131.10265435386697
3,ND,31.0069,-88.0103,AL,0.3988611073925753
3,NE,31.0069,-88.0103,AL,3.8723528194522623
3,NH,31.0069,-88.0103,AL,5.551116545083099
3,NJ,31.0069,-88.0103,AL,57.955982581101715
3,NM,31.0069,-88.0103,AL,0.9110142588262156
3,NV,31.0069,-88.0103,AL,0.016782678652289218
3,NY,31.0069,-88.0103,AL,104.25149502590024
3,OH,31.0069,-88.0103,AL,98.86740367905531
3,OK,31.0069,-88.0103,AL,28.59673660287395
3,OR,31.0069,-88.0103,AL,5.49354167711513e-07
3,PA,31.0069,-88.0103,AL,115.8624449109842
3,RI,31.0069,-88.0103,AL,6.181252710040839
3,SC,31.0069,-88.0103,AL,78.97855925759484
3,SD,31.0069,-88.0103,AL,1.0714445806111237
3,TN,31.0069,-88.0103,AL,127.7791872338749
3,TX,31.0069,-88.0103,AL,180.24574910307618
3,UT,31.0069,-88.0103,AL,0.01096791407534544
3,VA,31.0069,-88.0103,AL,74.32541847605503
3,VT,31.0069,-88.0103,AL,2.6978472581366075
3,WA,31.0069,-88.0103,AL,0.007864487965298065
3,WI,31.0069,-88.0103,AL,23.35700961780204
3,WV,31.0069,-88.0103,AL,22.700385480547723
3,WY,31.0069,-88.0103,AL,0.022661781744294077
7,AL,34.0128,-85.9708,AL,113.46294478087343
7,AR,34.0128,-85.9708,AL,6.632058723401969
7,AZ,34.0128,-85.9708,AL,0.0060978347592381904
7,CA,34.0128,-85.9708,AL,0.0009288935854447845
7,CO,34.0128,-85.9708,AL,0.04813418791963403
7,CT,34.0128,-85.9708,AL,6.121548379751678
7,DC,34.0128,-85.9708,AL,1.476413609474459
7,DE,34.0128,-85.9708,AL,1.9036138983126663
7,FL,34.0128,-85.9708,AL,32.11305643164211
7,GA,34.0128,-85.9708,AL,54.5008668339061
7,IA,34.0128,-85.9708,AL,1.8242930670215627
7,ID,34.0128,-85.9708,AL,0.0005491799957987897
7,IL,34.0128,-85.9708,AL,20.268045744605814
7,IN,34.0128,-85.9708,AL,18.888777551272536
7,KS,34.0128,-85.9708,AL,1.1862263641038262
7,KY,34.0128,-85.9708,AL,20.511826052096925
7,LA,34.0128,-85.9708,AL,10.438001506350966
7,MA,34.0128,-85.9708,AL,9.419682267835158
7,MD,34.0128,-85.9708,AL,13.294014734875466
7,ME,34.0128,-85.9708,AL,1.587733668768307
7,MI,34.0128,-85.9708,AL,15.454337360319942
7,MN,34.0128,-85.9708,AL,1.3949688570502372
7,MO,34.0128,-85.9708,AL,9.122329183680602
7,MS,34.0128,-85.9708,AL,18.791645291867567
7,MT,34.0128,-85.9708,AL,0.0016698459012200644
7,NC,34.0128,-85.9708,AL,37.68186645506234
7,ND,34.0128,-85.9708,AL,0.04723500869597631
7,NE,34.0128,-85.9708,AL,0.39601227434849884
7,NH,34.0128,-85.9708,AL,1.569177295696898
7,NJ,34.0128,-85.9708,AL,16.743808071909783
7,NM,34.0128,-85.9708,AL,0.044250239634425405
7,NV,34.0128,-85.9708,AL,5.6887294702656605e-05
7,NY,34.0128,-85.9708,AL,30.41114755441321
7,OH,34.0128,-85.9708,AL,32.502261383362104
7,OK,34.0128,-85.9708,AL,2.5664726263457274
7,OR,34.0128,-85.9708,AL,1.5104435843182889e-05
7,PA,34.0128,-85.9708,AL,35.21638342483317
7,RI,34.0128,-85.9708,AL,1.7798877449201786
7,SC,34.0128,-85.9708,AL,20.60490675001544
7,SD,34.0128,-85.9708,AL,0.11445160671772488
7,TN,34.0128,-85.9708,AL,50.34716519004731
7,TX,34.0128,-85.9708,AL,13.200515686535716
7,UT,34.0128,-85.9708,AL,0.005589869380415963
7,VA,34.0128,-85.9708,AL,22.634845518800777
7,VT,34.0128,-85.9708,AL,0.7730006803818404
7,WA,34.0128,-85.9708,AL,0.0002006493147043865
7,WI,34.0128,-85.9708,AL,4.815391721538201
7,WV,34.0128,-85.9708,AL,7.892475980246109
7,WY,34.0128,-85.9708,AL,0.002601128094043726
8,AL,33.6446,-87.2003,AL,373.4452208761931
8,AR,33.6446,-87.2003,AL,58.60368180872376
8,AZ,33.6446,-87.2003,AL,0.10947977381129378
8,CA,33.6446,-87.2003,AL,0.025557899108136238
8,CO,33.6446,-87.2003,AL,0.2698607100138259
8,CT,33.6446,-87.2003,AL,33.17195884763516
8,DC,33.6446,-87.2003,AL,7.7410064414752755
8,DE,33.6446,-87.2003,AL,9.772347776126628
8,FL,33.6446,-87.2003,AL,184.5070372967901
8,GA,33.6446,-87.2003,AL,237.83444451612775
8,IA,33.6446,-87.2003,AL,13.952018904547378
8,ID,33.6446,-87.2003,AL,0.0033719646035640723
8,IL,33.6446,-87.2003,AL,138.49883584358216
8,IN,33.6446,-87.2003,AL,108.85510749264475
8,KS,33.6446,-87.2003,AL,10.127437473691927
8,KY,33.6446,-87.2003,AL,107.5582731330356
8,LA,33.6446,-87.2003,AL,103.95543145492734
8,MA,33.6446,-87.2003,AL,50.80564018253806
8,MD,33.6446,-87.2003,AL,68.07422024542846
8,ME,33.6446,-87.2003,AL,8.792758654455527
8,MI,33.6446,-87.2003,AL,94.59610452130723
8,MN,33.6446,-87.2003,AL,11.06436676568856
8,MO,33.6446,-87.2003,AL,69.47011985600928
8,MS,33.6446,-87.2003,AL,250.63831463566515
8,MT,33.6446,-87.2003,AL,0.011424868425900922
8,NC,33.6446,-87.2003,AL,196.05619793924126
8,ND,33.6446,-87.2003,AL,0.4238649385692337
8,NE,33.6446,-87.2003,AL,3.3100075850886435
8,NH,33.6446,-87.2003,AL,8.526320988489346
8,NJ,33.6446,-87.2003,AL,90.7773071304442
8,NM,33.6446,-87.2003,AL,0.4930364427018557
8,NV,33.6446,-87.2003,AL,0.0017701892211324651
8,NY,33.6446,-87.2003,AL,168.6353412809577
8,OH,33.6446,-87.2003,AL,178.1357754755851
8,OK,33.6446,-87.2003,AL,23.24018449304389
8,OR,33.6446,-87.2003,AL,1.028360992783028e-05
8,PA,33.6446,-87.2003,AL,190.2366199429136
8,RI,33.6446,-87.2003,AL,9.454487630731556
8,SC,33.6446,-87.2003,AL,102.94590063697471
8,SD,33.6446,-87.2003,AL,0.9968835706202769
8,TN,33.6446,-87.2003,AL,258.8413548990093
8,TX,33.6446,-87.2003,AL,121.96763222315225
8,UT,33.6446,-87.2003,AL,0.020991948648012907
8,VA,33.6446,-87.2003,AL,114.90643405336303
8,VT,33.6446,-87.2003,AL,4.211083310604066
8,WA,33.6446,-87.2003,AL,0.0036204279938388665
8,WI,33.6446,-87.2003,AL,33.041764747242624
8,WV,33.6446,-87.2003,AL,40.45920040225308
8,WY,33.6446,-87.2003,AL,0.012103162077696523
10,AL,32.6017,-87.7811,AL,258.0827233180136
10,AR,32.6017,-87.7811,AL,54.01543882105715
10,AZ,32.6017,-87.7811,AL,0.13762954503487623
10,CA,32.6017,-87.7811,AL,0.01946731820230456
10,CO,32.6017,-87.7811,AL,0.3508396082400876
10,CT,32.6017,-87.7811,AL,23.11724333977153
10,DC,32.6017,-87.7811,AL,5.691966699282827
10,DE,32.6017,-87.7811,AL,7.644994014201274
10,FL,32.6017,-87.7811,AL,184.95459052169295
10,GA,32.6017,-87.7811,AL,193.25982183520222
10,IA,32.6017,-87.7811,AL,11.81738162781224
10,ID,32.6017,-87.7811,AL,0.007138049616647377
10,IL,32.6017,-87.7811,AL,105.53010142628314
10,IN,32.6017,-87.7811,AL,80.26903462292874
10,KS,32.6017,-87.7811,AL,10.077034318453842
10,KY,32.6017,-87.7811,AL,73.99263755122456
10,LA,32.6017,-87.7811,AL,144.68153087452848
10,MA,32.6017,-87.7811,AL,35.52021424051306
10,MD,32.6017,-87.7811,AL,51.69141199346223
10,ME,32.6017,-87.7811,AL,6.347096194739059
10,MI,32.6017,-87.7811,AL,71.49153507159113
10,MN,32.6017,-87.7811,AL,10.407221746345048
10,MO,32.6017,-87.7811,AL,57.669012247800914
10,MS,32.6017,-87.7811,AL,301.803330207
10,MT,32.6017,-87.7811,AL,0.011321130230660056
10,NC,32.6017,-87.7811,AL,149.15538867696458
10,ND,32.6017,-87.7811,AL,0.3556101658207098
10,NE,32.6017,-87.7811,AL,3.502873005828204
10,NH,32.6017,-87.7811,AL,6.048533672736493
10,NJ,32.6017,-87.7811,AL,66.55750833902158
10,NM,32.6017,-87.7811,AL,0.5267312037691645
10,NV,32.6017,-87.7811,AL,0.0019129215848196898
10,NY,32.6017,-87.7811,AL,119.47781810729899
10,OH,32.6017,-87.7811,AL,129.12698455431214
10,OK,32.6017,-87.7811,AL,23.29555440808536
10,OR,32.6017,-87.7811,AL,7.264594810152406e-07
10,PA,32.6017,-87.7811,AL,137.70042810811182
10,RI,32.6017,-87.7811,AL,6.707663771994516
10,SC,32.6017,-87.7811,AL,83.97420021621811
10,SD,32.6017,-87.7811,AL,0.9223307653998468
10,TN,32.6017,-87.7811,AL,175.2940477364705
10,TX,32.6017,-87.7811,AL,141.964778660896
10,UT,32.6017,-87.7811,AL,0.026752384515210226
10,VA,32.6017,-87.7811,AL,88.02960791011556
10,VT,32.6017,-87.7811,AL,3.109575890494907
10,WA,32.6017,-87.7811,AL,0.0086346444744129
10,WI,32.6017,-87.7811,AL,25.809893603964372
10,WV,32.6017,-87.7811,AL,28.664629829706048
10,WY,32.6017,-87.7811,AL,0.017988189652173883
26,AL,33.2442,-86.4567,AL,1145.5411167661043
26,AR,33.2442,-86.4567,AL,108.27048316076298
26,AZ,33.2442,-86.4567,AL,0.13632237452457863
26,CA,33.2442,-86.4567,AL,0.04574018232779899
26,CO,33.2442,-86.4567,AL,0.6790502283413462
26,CT,33.2442,-86.4567,AL,78.6011754639783
26,DC,33.2442,-86.4567,AL,19.174739873655774
26,DE,33.2442,-86.4567,AL,24.974186841959472
26,FL,33.2442,-86.4567,AL,515.3241876113339
26,GA,33.2442,-86.4567,AL,708.8013976957891
26,IA,33.2442,-86.4567,AL,27.673238565336536
26,ID,33.2442,-86.4567,AL,0.023975489888466244
26,IL,33.2442,-86.4567,AL,264.92050322669616
26,IN,33.2442,-86.4567,AL,215.13361398445298
26,KS,33.2442,-86.4567,AL,19.93216610332397
26,KY,33.2442,-86.4567,AL,220.68456321062743
26,LA,33.2442,-86.4567,AL,200.0360022536672
26,MA,33.2442,-86.4567,AL,120.7465730887694
26,MD,33.2442,-86.4567,AL,170.50094055245395
26,ME,33.2442,-86.4567,AL,21.147497339605565
26,MI,33.2442,-86.4567,AL,194.83289689426442
26,MN,33.2442,-86.4567,AL,21.897509182571024
26,MO,33.2442,-86.4567,AL,131.18319109573153
26,MS,33.2442,-86.4567,AL,352.30561099590733
26,MT,33.2442,-86.4567,AL,0.03208302092283031
26,NC,33.2442,-86.4567,AL,497.34412965511723
26,ND,33.2442,-86.4567,AL,0.7348514016429374
26,NE,33.2442,-86.4567,AL,6.715969083320538
26,NH,33.2442,-86.4567,AL,20.78951573206331
26,NJ,33.2442,-86.4567,AL,219.0938039400198
26,NM,33.2442,-86.4567,AL,0.9038136686664126
26,NV,33.2442,-86.4567,AL,0.0019402519373375691
26,NY,33.2442,-86.4567,AL,395.84845948386163
26,OH,33.2442,-86.4567,AL,380.7551520112628
26,OK,33.2442,-86.4567,AL,43.663907334157884
26,OR,33.2442,-86.4567,AL,0.00015719155769312778
26,PA,33.2442,-86.4567,AL,446.17968984160814
26,RI,33.2442,-86.4567,AL,22.494854592844245
26,SC,33.2442,-86.4567,AL,284.4717022568618
26,SD,33.2442,-86.4567,AL,1.8071321368837296
26,TN,33.2442,-86.4567,AL,526.6683175555575
26,TX,33.2442,-86.4567,AL,255.44352256417582
26,UT,33.2442,-86.4567,AL,0.07601614284177721
26,VA,33.2442,-86.4567,AL,292.6626452947476
26,VT,33.2442,-86.4567,AL,10.099806674411154
26,WA,33.2442,-86.4567,AL,0.011332949396647807
26,WI,33.2442,-86.4567,AL,66.69650219054586
26,WV,33.2442,-86.4567,AL,94.77686196907874
26,WY,33.2442,-86.4567,AL,0.036721288579647154
47,AL,34.7439,-87.8486,AL,209.10764891735607
47,AR,34.7439,-87.8486,AL,71.37483881075663
47,AZ,34.7439,-87.8486,AL,0.07039319457554996
47,CA,34.7439,-87.8486,AL,0.02727519137683097
47,CO,34.7439,-87.8486,AL,0.2410062192913025
47,CT,34.7439,-87.8486,AL,31.541406575770026
47,DC,34.7439,-87.8486,AL,7.002117335154919
47,DE,34.7439,-87.8486,AL,9.034093103507185
47,FL,34.7439,-87.8486,AL,132.04173487565788
47,GA,34.7439,-87.8486,AL,159.65785090609685
47,IA,34.7439,-87.8486,AL,15.720005332265488
47,ID,34.7439,-87.8486,AL,0.007289794744799434
47,IL,34.7439,-87.8486,AL,192.56304363370373
47,IN,34.7439,-87.8486,AL,147.89340275639435
47,KS,34.7439,-87.8486,AL,10.432465209841816
47,KY,34.7439,-87.8486,AL,128.44564939545614
47,LA,34.7439,-87.8486,AL,94.18988882485134
47,MA,34.7439,-87.8486,AL,49.554523832531615
47,MD,34.7439,-87.8486,AL,63.5562993213065
47,ME,34.7439,-87.8486,AL,9.006551268573611
47,MI,34.7439,-87.8486,AL,113.48039003148841
47,MN,34.7439,-87.8486,AL,11.982943697427615
47,MO,34.7439,-87.8486,AL,94.47800298817364
47,MS,34.7439,-87.8486,AL,245.02696849480623
47,MT,34.7439,-87.8486,AL,0.013206791734585168
47,NC,34.7439,-87.8486,AL,147.9131144639084
47,ND,34.7439,-87.8486,AL,0.4285635027111492
47,NE,34.7439,-87.8486,AL,3.588707451299215
47,NH,34.7439,-87.8486,AL,8.699220306592508
47,NJ,34.7439,-87.8486,AL,82.7174918453003
47,NM,34.7439,-87.8486,AL,0.35329619501857756
47,NV,34.7439,-87.8486,AL,0.003930609756291246
47,NY,34.7439,-87.8486,AL,162.2003056515004
47,OH,34.7439,-87.8486,AL,200.80898382488917
47,OK,34.7439,-87.8486,AL,21.631984394252473
47,OR,34.7439,-87.8486,AL,1.3717994057582675e-05
47,PA,34.7439,-87.8486,AL,185.51454678060898
47,RI,34.7439,-87.8486,AL,9.014000254524072
47,SC,34.7439,-87.8486,AL,73.6083332896536
47,SD,34.7439,-87.8486,AL,0.9919081771863095
47,TN,34.7439,-87.8486,AL,332.9332262765358
47,TX,34.7439,-87.8486,AL,114.80026368072173
47,UT,34.7439,-87.8486,AL,0.022820271349507766
47,VA,34.7439,-87.8486,AL,100.82114737654923
47,VT,34.7439,-87.8486,AL,4.565964880291111
47,WA,34.7439,-87.8486,AL,0.0102588067955272
47,WI,34.7439,-87.8486,AL,42.566751903928186
47,WV,34.7439,-87.8486,AL,39.58439736073002
47,WY,34.7439,-87.8486,AL,0.012259064596362992
50,AL,34.8825,-85.7547,AL,337.31865323844073
50,AR,34.8825,-85.7547,AL,25.1378747918374
50,AZ,34.8825,-85.7547,AL,0.0264987115250306
50,CA,34.8825,-85.7547,AL,0.02175620635169062
50,CO,34.8825,-85.7547,AL,0.18391165285032027
50,CT,34.8825,-85.7547,AL,26.358518740980443
50,DC,34.8825,-85.7547,AL,6.345184852697672
50,DE,34.8825,-85.7547,AL,7.879947729538292
50,FL,34.8825,-85.7547,AL,100.93838802864356
50,GA,34.8825,-85.7547,AL,185.49107330842702
50,IA,34.8825,-85.7547,AL,7.991557032551497
50,ID,34.8825,-85.7547,AL,0.003748496003926173
50,IL,34.8825,-85.7547,AL,92.13828181177345
50,IN,34.8825,-85.7547,AL,86.22373132149768
50,KS,34.8825,-85.7547,AL,4.964042493800752
50,KY,34.8825,-85.7547,AL,95.37562866165864
50,LA,34.8825,-85.7547,AL,37.26738623810201
50,MA,34.8825,-85.7547,AL,41.2406723886283
50,MD,34.8825,-85.7547,AL,56.44602621860229
50,ME,34.8825,-85.7547,AL,6.895768456737511
50,MI,34.8825,-85.7547,AL,74.0410203622015
50,MN,34.8825,-85.7547,AL,6.124620177437723
50,MO,34.8825,-85.7547,AL,39.14153334736548
50,MS,34.8825,-85.7547,AL,63.488419280801
50,MT,34.8825,-85.7547,AL,0.009152118081011002
50,NC,34.8825,-85.7547,AL,145.0556576517328
50,ND,34.8825,-85.7547,AL,0.23804600305579005
50,NE,34.8825,-85.7547,AL,1.652433969154145
50,NH,34.8825,-85.7547,AL,6.853449940943598
50,NJ,34.8825,-85.7547,AL,71.74234931998411
50,NM,34.8825,-85.7547,AL,0.16963722821286026
50,NV,34.8825,-85.7547,AL,0.00026997046211181997
50,NY,34.8825,-85.7547,AL,133.3668150177313
50,OH,34.8825,-85.7547,AL,152.39355641887565
50,OK,34.8825,-85.7547,AL,10.646454697363207
50,OR,34.8825,-85.7547,AL,4.04524274169038e-05
50,PA,34.8825,-85.7547,AL,156.20813414988373
50,RI,34.8825,-85.7547,AL,7.669099260467345
50,SC,34.8825,-85.7547,AL,75.7574035829976
50,SD,34.8825,-85.7547,AL,0.474276859383687
50,TN,34.8825,-85.7547,AL,242.0030725050928
50,TX,34.8825,-85.7547,AL,48.91290453203486
50,UT,34.8825,-85.7547,AL,0.013160091802398726
50,VA,34.8825,-85.7547,AL,94.29456120389764
50,VT,34.8825,-85.7547,AL,3.4738088507104883
50,WA,34.8825,-85.7547,AL,0.0011536999736168978
50,WI,34.8825,-85.7547,AL,21.564170571109717
50,WV,34.8825,-85.7547,AL,35.41674503654238
50,WY,34.8825,-85.7547,AL,0.009273228020460978
51,AL,32.0306,-93.5692,LA,44.15155278824897
51,AR,32.0306,-93.5692,LA,79.85446553157654
51,AZ,32.0306,-93.5692,LA,0.4678104354110591
51,CA,32.0306,-93.5692,LA,0.24719307958608064
51,CO,32.0306,-93.5692,LA,0.6116640818794997
51,CT,32.0306,-93.5692,LA,9.687316842124266
51,DC,32.0306,-93.5692,LA,1.8860181064690433
51,DE,32.0306,-93.5692,LA,2.8232636237606417
51,FL,32.0306,-93.5692,LA,50.950849607215915
51,GA,32.0306,-93.5692,LA,44.95353174224509
51,IA,32.0306,-93.5692,LA,17.273714968079588
51,ID,32.0306,-93.5692,LA,0.003771505199765088
51,IL,32.0306,-93.5692,LA,92.65784020128535
51,IN,32.0306,-93.5692,LA,46.673685448889
51,KS,32.0306,-93.5692,LA,20.03839970227066
51,KY,32.0306,-93.5692,LA,28.925933083069182
51,LA,32.0306,-93.5692,LA,110.67490770049535
51,MA,32.0306,-93.5692,LA,15.148808127558159
51,MD,32.0306,-93.5692,LA,18.372280304559645
51,ME,32.0306,-93.5692,LA,2.9457236837566456
51,MI,32.0306,-93.5692,LA,45.3646634906811
51,MN,32.0306,-93.5692,LA,14.149147546293635
51,MO,32.0306,-93.5692,LA,75.28520800979487
51,MS,32.0306,-93.5692,LA,39.85616717168887
51,MT,32.0306,-93.5692,LA,0.014534684978938724
51,NC,32.0306,-93.5692,LA,43.11682309238915
51,ND,32.0306,-93.5692,LA,0.5754898637449233
51,NE,32.0306,-93.5692,LA,6.791475067748145
51,NH,32.0306,-93.5692,LA,2.786862489722701
51,NJ,32.0306,-93.5692,LA,25.444664960870234
51,NM,32.0306,-93.5692,LA,1.0900754311864336
51,NV,32.0306,-93.5692,LA,0.03266523263447133
51,NY,32.0306,-93.5692,LA,50.91900761123087
51,OH,32.0306,-93.5692,LA,62.16048470799034
51,OK,32.0306,-93.5692,LA,54.22788549667288
51,OR,32.0306,-93.5692,LA,0.002383878034983331
51,PA,32.0306,-93.5692,LA,55.72160706258606
51,RI,32.0306,-93.5692,LA,2.7603293429018185
51,SC,32.0306,-93.5692,LA,22.7159643562121
51,SD,32.0306,-93.5692,LA,1.7621924727904335
51,TN,32.0306,-93.5692,LA,56.54821758878344
51,TX,32.0306,-93.5692,LA,496.6306505058798
51,UT,32.0306,-93.5692,LA,0.011881181480666563
51,VA,32.0306,-93.5692,LA,27.68064368625727
51,VT,32.0306,-93.5692,LA,1.4843220938826842
51,WA,32.0306,-93.5692,LA,0.0163115412502338
51,WI,32.0306,-93.5692,LA,26.67650267828834
51,WV,32.0306,-93.5692,LA,9.952195585205825
51,WY,32.0306,-93.5692,LA,0.02329717213809206
56,AL,31.4858,-87.9106,AL,74.2486717125369
56,AR,31.4858,-87.9106,AL,15.502917030053977
56,AZ,31.4858,-87.9106,AL,0.08362959168132128
56,CA,31.4858,-87.9106,AL,0.009779054247472158
56,CO,31.4858,-87.9106,AL,0.1420633854562796
56,CT,31.4858,-87.9106,AL,6.536044886246618
56,DC,31.4858,-87.9106,AL,1.5836763887250118
56,DE,31.4858,-87.9106,AL,2.0687264356488133
56,FL,31.4858,-87.9106,AL,68.07722460730206
56,GA,31.4858,-87.9106,AL,52.80829312841642
56,IA,31.4858,-87.9106,AL,3.2430553086649287
56,ID,31.4858,-87.9106,AL,0.0008421125677017358
56,IL,31.4858,-87.9106,AL,27.39619062698592
56,IN,31.4858,-87.9106,AL,19.08032073895709
56,KS,31.4858,-87.9106,AL,2.995994534354354
56,KY,31.4858,-87.9106,AL,17.693422028716878
56,LA,31.4858,-87.9106,AL,66.8913327405475
56,MA,31.4858,-87.9106,AL,10.373503567939052
56,MD,31.4858,-87.9106,AL,13.95662460905261
56,ME,31.4858,-87.9106,AL,1.7921537150602156
56,MI,31.4858,-87.9106,AL,18.00611068535009
56,MN,31.4858,-87.9106,AL,2.8958767409998143
56,MO,31.4858,-87.9106,AL,15.562842723370116
56,MS,31.4858,-87.9106,AL,96.26795859371015
56,MT,31.4858,-87.9106,AL,0.0022349681442102934
56,NC,31.4858,-87.9106,AL,40.71398772685338
56,ND,31.4858,-87.9106,AL,0.11543640546527918
56,NE,31.4858,-87.9106,AL,1.0268668952047222
56,NH,31.4858,-87.9106,AL,1.7376525590194838
56,NJ,31.4858,-87.9106,AL,18.24129745139755
56,NM,31.4858,-87.9106,AL,0.2301448260512309
56,NV,31.4858,-87.9106,AL,0.0010772172821869631
56,NY,31.4858,-87.9106,AL,32.85994590864815
56,OH,31.4858,-87.9106,AL,31.52110841672185
56,OK,31.4858,-87.9106,AL,8.026233275468687
56,OR,31.4858,-87.9106,AL,2.268408973993271e-07
56,PA,31.4858,-87.9106,AL,36.458778200569235
56,RI,31.4858,-87.9106,AL,1.9257939480349457
56,SC,31.4858,-87.9106,AL,24.156938277748793
56,SD,31.4858,-87.9106,AL,0.2938169374504856
56,TN,31.4858,-87.9106,AL,40.97998895247495
56,TX,31.4858,-87.9106,AL,48.418761158312584
56,UT,31.4858,-87.9106,AL,0.0035628152356250702
56,VA,31.4858,-87.9106,AL,23.56197449326395
56,VT,31.4858,-87.9106,AL,0.848894620642319
56,WA,31.4858,-87.9106,AL,0.0015601047032233878
56,WI,31.4858,-87.9106,AL,7.0056478019791655
56,WV,31.4858,-87.9106,AL,7.331180164849954
56,WY,31.4858,-87.9106,AL,0.005572364323421555
59,AL,40.8538,-98.3481,NE,1.6351165615520278
59,AR,40.8538,-98.3481,NE,2.485320201639651
59,AZ,40.8538,-98.3481,NE,0.12081534469288781
59,CA,40.8538,-98.3481,NE,0.06077299013866174
59,CO,40.8538,-98.3481,NE,0.6923971258120373
59,CT,40.8538,-98.3481,NE,1.218640846622077
59,DC,40.8538,-98.3481,NE,0.19137443260731501
59,DE,40.8538,-98.3481,NE,0.2864569119030009
59,FL,40.8538,-98.3481,NE,2.215071540619045
59,GA,40.8538,-98.3481,NE,1.9319619819146758
59,IA,40.8538,-98.3481,NE,5.761427085570131
59,ID,40.8538,-98.3481,NE,0.010120183738834436
59,IL,40.8538,-98.3481,NE,11.556533470824155
59,IN,40.8538,-98.3481,NE,4.589185846983515
59,KS,40.8538,-98.3481,NE,6.322010659887565
59,KY,40.8538,-98.3481,NE,2.1198358384452543
59,LA,40.8538,-98.3481,NE,1.7518344619306798
59,MA,40.8538,-98.3481,NE,2.0471637894415537
59,MD,40.8538,-98.3481,NE,1.8801620921426214
59,ME,40.8538,-98.3481,NE,0.4612355318061626
59,MI,40.8538,-98.3481,NE,6.989987841956985
59,MN,40.8538,-98.3481,NE,7.778943890008414
59,MO,40.8538,-98.3481,NE,7.935262483749383
59,MS,40.8538,-98.3481,NE,1.161409071008468
59,MT,40.8538,-98.3481,NE,0.0588862137226962
59,NC,40.8538,-98.3481,NE,2.7182753262671855
59,ND,40.8538,-98.3481,NE,1.0852429178494127
59,NE,40.8538,-98.3481,NE,9.267840457381606
59,NH,40.8538,-98.3481,NE,0.4116237020736547
59,NJ,40.8538,-98.3481,NE,2.917842265427318
59,NM,40.8538,-98.3481,NE,0.19870003144668918
59,NV,40.8538,-98.3481,NE,0.019785269813101875
59,NY,40.8538,-98.3481,NE,6.596435216684339
59,OH,40.8538,-98.3481,NE,6.637593901192546
59,OK,40.8538,-98.3481,NE,6.055572333768515
59,OR,40.8538,-98.3481,NE,0.005232981137701519
59,PA,40.8538,-98.3481,NE,6.386802373929669
59,RI,40.8538,-98.3481,NE,0.3539751168995568
59,SC,40.8538,-98.3481,NE,1.2055155456002995
59,SD,40.8538,-98.3481,NE,2.8981513307947724
59,TN,40.8538,-98.3481,NE,2.866579390752222
59,TX,40.8538,-98.3481,NE,12.202539184157025
59,UT,40.8538,-98.3481,NE,0.03553364005734421
59,VA,40.8538,-98.3481,NE,2.3303486835538987
59,VT,40.8538,-98.3481,NE,0.2355376926244095
59,WA,40.8538,-98.3481,NE,0.020436042373156445
59,WI,40.8538,-98.3481,NE,6.151413083302985
59,WV,40.8538,-98.3481,NE,0.9533735115021266
59,WY,40.8538,-98.3481,NE,0.0623898592233635
60,AL,40.5806,-98.3106,NE,2.0486397137528756
60,AR,40.5806,-98.3106,NE,3.206575945707494
60,AZ,40.5806,-98.3106,NE,0.12556276436774313
60,CA,40.5806,-98.3106,NE,0.045687859006542327
60,CO,40.5806,-98.3106,NE,0.9231679160161349
60,CT,40.5806,-98.3106,NE,1.449410952459587
60,DC,40.5806,-98.3106,NE,0.2254346299321765
60,DE,40.5806,-98.3106,NE,0.3536390016291058
60,FL,40.5806,-98.3106,NE,2.573747702027386
60,GA,40.5806,-98.3106,NE,2.467321810972441
60,IA,40.5806,-98.3106,NE,7.131571275862916
60,ID,40.5806,-98.3106,NE,0.012660860660713204
60,IL,40.5806,-98.3106,NE,14.653681225890974
60,IN,40.5806,-98.3106,NE,5.857090381968222
60,KS,40.5806,-98.3106,NE,8.037482892489155
60,KY,40.5806,-98.3106,NE,2.707235037859417
60,LA,40.5806,-98.3106,NE,2.1393517208672104
60,MA,40.5806,-98.3106,NE,2.4366840163057644
