year,state_facility,state_zip,deaths_coef_2,deaths_coef_1,deaths_coef_3
1999,Arizona,Ohio,2.781021084765819,2.522550486182288,3.039491773610838
1999,Arizona,Oklahoma,6.9753518270727675,6.327046875508472,7.623658948785117
1999,Arizona,Oregon,0.0136808670180068,0.0124093565773756,0.014952377568298899
1999,Arizona,Pennsylvania,1.800718162823505,1.6333579335863049,1.968078422844222
1999,Arizona,Rhode Island,0.08822650938696941,0.0800266675544543,0.09642635219145579
1999,Arizona,South Carolina,0.5118172155288065,0.464248490090685,0.5593859521530056
1999,Arizona,South Dakota,0.4583977447390138,0.4157937130826501,0.5010018186018816
1999,Arizona,Tennessee,2.2121529057519,2.0065530576891946,2.417752901280343
1999,Arizona,Texas,22.114236217862544,20.05889508502003,24.16958301704291
1999,Arizona,Utah,1.0234364138207832,0.9283167470269873,1.118556229999434
1999,Arizona,Vermont,0.0400118957612844,0.0362931584860823,0.0437306334598404
1999,Arizona,Virginia,0.758096372217132,0.6876382551753932,0.8285545054734968
1999,Arizona,Washington,0.0285835754615715,0.0259269962067483,0.031240154837973502
1999,Arizona,West Virginia,0.462761079973379,0.41975165306560547,0.505770521144103
1999,Arizona,Wisconsin,1.3186216910925679,1.1960677908328103,1.4411756373067068
1999,Arizona,Wyoming,0.2874468112822004,0.2607311195809579,0.3141625382916655
1999,Arkansas,Alabama,11.09664674247507,10.065273684074157,12.128028509928882
1999,Arkansas,Arizona,0.0521542509839874,0.0473069952029679,0.0570015069866607
1999,Arkansas,Arkansas,28.84199973701945,26.16067649465646,31.52347189580513
1999,Arkansas,California,0.023235003639979802,0.0210755250640599,0.0253944822459866
1999,Arkansas,Colorado,0.0226862238203925,0.0205777488235384,0.024794698934437802
1999,Arkansas,Connecticut,1.638945061201136,1.486619269125507,1.7912710633203641
1999,Arkansas,DC,0.3462223292293803,0.314043875860211,0.3784008428126856
1999,Arkansas,Delaware,0.3829752974332703,0.3473810185485794,0.41856963190752394
1999,Arkansas,Florida,8.01749044130297,7.27233155001507,8.762650848095493
1999,Arkansas,Georgia,8.493686007349492,7.704258184083991,9.283117592917883
1999,Arkansas,Idaho,0.0001377869472884985,0.0001249809262839907,0.0001505929682994456
1999,Arkansas,Illinois,27.13058227508833,24.60894917713336,29.65223519019557
1999,Arkansas,Indiana,16.572010654940378,15.0317340117162,18.11229994397041
1999,Arkansas,Iowa,2.5995182837178428,2.357913520946338,2.841123786154502
1999,Arkansas,Kansas,2.971216922352977,2.6950597902444704,3.2473761104479477
1999,Arkansas,Kentucky,10.59948844669204,9.61432176316622,11.58466381573771
1999,Arkansas,Louisiana,9.163470353071347,8.311762870138013,10.015187625160241
1999,Arkansas,Maine,0.4000316940227343,0.3628523025572472,0.4372111161708802
1999,Arkansas,Maryland,2.884901808825564,2.6167744049070123,3.15302972392944
1999,Arkansas,Massachusetts,2.549932984172913,2.312939006569718,2.7869272319995573
1999,Arkansas,Michigan,11.787447328074439,10.69189322412312,12.8830055356261
1999,Arkansas,Minnesota,1.478581669878771,1.3411604380577309,1.616003056826258
1999,Arkansas,Mississippi,9.494681070447818,8.61217599608714,10.37719893072191
1999,Arkansas,Missouri,22.251303399219232,20.18309387463844,24.31954508367338
1999,Arkansas,Montana,0.001836809489819,0.0016660950128687,0.0020075239756348
1999,Arkansas,Nebraska,0.720195521150486,0.6532593883148949,0.787131782685889
1999,Arkansas,Nevada,0.0006152181122606069,0.0005580392844671771,0.0006723969401342441
1999,Arkansas,New Hampshire,0.41084890930712137,0.3726641071247785,0.4490337525661768
1999,Arkansas,New Jersey,4.557242320150303,4.13368561084423,4.98079969236986
1999,Arkansas,New Mexico,0.0601593057704475,0.0545680467956337,0.0657505665001547
1999,Arkansas,New York,9.41229910606878,8.53750638875279,10.28709319057525
1999,Arkansas,North Carolina,7.72103903363732,7.003428266204147,8.43865219560459
1999,Arkansas,North Dakota,0.0512463124221625,0.0464834343049383,0.056009192160114504
1999,Arkansas,Ohio,18.07280795358492,16.39307100797768,19.752552440076762
1999,Arkansas,Oklahoma,8.733141871795059,7.921413116511,9.5448837620498
1999,Arkansas,Oregon,5.56867510974612e-05,5.051118346766082e-05,6.08623190982981e-05
1999,Arkansas,Pennsylvania,10.72064707914249,9.72425196264993,11.7170442944455
1999,Arkansas,Rhode Island,0.4755928695993728,0.4313906567175982,0.5197951356725343
1999,Arkansas,South Carolina,3.823361281923862,3.468009347290479,4.178714427099667
1999,Arkansas,South Dakota,0.1368642085218385,0.1241438981128145,0.1495845290877785
1999,Arkansas,Tennessee,21.39598522922038,19.40725936466318,23.38474535266615
1999,Arkansas,Texas,35.75122440766623,32.42832819330055,39.07415155842297
1999,Arkansas,Utah,0.0003192477090412138,0.0002895765902942947,0.00034891882790352084
1999,Arkansas,Vermont,0.19632495580418802,0.17807828104846152,0.2145716486030121
1999,Arkansas,Virginia,5.199903248975677,4.716613122452842,5.683194865273097
1999,Arkansas,Washington,0.00023913330085088578,0.00021690807466389264,0.0002613585268279849
1999,Arkansas,West Virginia,3.026249893468161,2.744982306912311,3.307518644331125
1999,Arkansas,Wisconsin,4.83823503722185,4.388559509212132,5.28791187318592
1999,Arkansas,Wyoming,0.0010519523292439,0.0009541830916953001,0.0011497215686932
1999,Colorado,Alabama,2.7673203637837256,2.5101226073092566,3.0245183156604227
1999,Colorado,Arizona,0.6996080325752542,0.634585893711758,0.7646301817959387
1999,Colorado,Arkansas,3.62058783909969,3.284085276300036,3.957090903797046
1999,Colorado,California,0.6313032898467098,0.5726294765054235,0.6899771069356505
1999,Colorado,Colorado,43.3328601559898,39.30491736605214,47.360916642687066
1999,Colorado,Connecticut,0.8810377661949444,0.7991533387154158,0.9629222193590513
1999,Colorado,DC,0.1656064213621086,0.15021480758752612,0.1809980413640627
1999,Colorado,Delaware,0.1914578928852568,0.1736636239456999,0.2092521681061255
1999,Colorado,Florida,2.3562263911110644,2.1372367842609865,2.5752160352639177
1999,Colorado,Georgia,2.419107268141731,2.194273068204137,2.643941586902973
1999,Colorado,Idaho,0.1103067659703795,0.10005475975188219,0.12055877500456555
1999,Colorado,Illinois,13.803034234296499,12.520161135546882,15.08590915288623
1999,Colorado,Indiana,6.76925784601535,6.140113822068936,7.398402728459478
1999,Colorado,Iowa,4.611970462063713,4.18332613084003,5.040615691445715
1999,Colorado,Kansas,6.748775936131893,6.121528411446572,7.376025775289716
1999,Colorado,Kentucky,3.525067477363917,3.1974433107387354,3.8526920100017197
1999,Colorado,Louisiana,2.5459261184090427,2.309304876923556,2.782547561456041
1999,Colorado,Maine,0.2330068838392191,0.2113510301615081,0.2546627419068762
1999,Colorado,Maryland,1.4408623837196193,1.306947295864098,1.574777527208159
1999,Colorado,Massachusetts,1.4875652620779245,1.3493096527772481,1.6258209108820691
1999,Colorado,Michigan,7.329375656400953,6.648174894877145,8.010577066083494
1999,Colorado,Minnesota,4.348045988049365,3.9439328486535743,4.752159645280688
1999,Colorado,Mississippi,2.062278915323837,1.8706082842632397,2.25394973127177
1999,Colorado,Missouri,9.413243589338363,8.538361649312987,10.288127192018136
1999,Colorado,Montana,0.1146276832704384,0.10397408049964191,0.1252812903529538
1999,Colorado,Nebraska,6.990050544875159,6.34036756524253,7.63973813734534
1999,Colorado,Nevada,0.082919450952637,0.0752128513282175,0.0906260514986347
1999,Colorado,New Hampshire,0.2365440958425555,0.21455948510113731,0.2585287121965074
1999,Colorado,New Jersey,2.5367487104393978,2.300980966612955,2.7725165446393714
1999,Colorado,New Mexico,1.2041901713115777,1.0922713042086376,1.316109149333088
1999,Colorado,New York,5.51992970299552,5.006902357876414,6.032957251536383
1999,Colorado,North Carolina,2.749163907950089,2.493653960745098,3.0046739819439465
1999,Colorado,North Dakota,0.5602861856423068,0.5082123962859165,0.612360052164597
1999,Colorado,Ohio,8.85209905210701,8.029374695745204,9.674824170440932
1999,Colorado,Oklahoma,10.28708458854964,9.330979992883517,11.243192327792908
1999,Colorado,Oregon,0.0038398716614975637,0.0034829910801332164,0.004196752255738905
1999,Colorado,Pennsylvania,5.81104921627721,5.270964694264295,6.351134006059601
1999,Colorado,Rhode Island,0.28518973435084083,0.2586839503775139,0.31169552631040737
1999,Colorado,South Carolina,1.1870139484818005,1.0766917523654747,1.2973361940151746
1999,Colorado,South Dakota,1.8732136029373327,1.6991129115011179,2.0473148748744494
1999,Colorado,Tennessee,4.9169865122514835,4.459995550178699,5.37397800634219
1999,Colorado,Texas,26.1980855042828,23.76318815695131,28.63298856692478
1999,Colorado,Utah,0.2744139563839665,0.24890965088566208,0.2999182760779781
1999,Colorado,Vermont,0.1361042026062631,0.1234545590750494,0.1487538498673558
1999,Colorado,Virginia,2.2236557505465013,2.016986973148591,2.4303246439381505
1999,Colorado,Washington,0.009484052267310644,0.00860259736539816,0.010365507185870426
1999,Colorado,West Virginia,1.3670074466523077,1.2399562670022113,1.494058727884796
1999,Colorado,Wisconsin,4.2890175839390565,3.890391310862098,4.687644226735085
1999,Colorado,Wyoming,1.2275292728980776,1.1134385163198575,1.3416207011219967
1999,Connecticut,Alabama,0.163658537467659,0.148447946861613,0.178869137295053
1999,Connecticut,Arizona,0.0,0.0,0.0
1999,Connecticut,Arkansas,0.0478177553880024,0.0433735323754094,0.0522619795136035
1999,Connecticut,California,0.0,0.0,0.0
1999,Connecticut,Colorado,2.40407291258737e-05,2.18063659351841e-05,2.62750923605282e-05
1999,Connecticut,Connecticut,5.41623489615399,4.91278726598574,5.91969456700863
1999,Connecticut,DC,0.0825338494874888,0.0748630107762243,0.0902047049306351
1999,Connecticut,Delaware,0.170090236650708,0.154281642738328,0.185898888234642
1999,Connecticut,Florida,0.226408640949991,0.205366034682129,0.247451251231495
1999,Connecticut,Georgia,0.194178964053295,0.176131782441893,0.212226154878993
1999,Connecticut,Idaho,0.0,0.0,0.0
1999,Connecticut,Illinois,0.192023615246546,0.174176777468312,0.209870457294591
1999,Connecticut,Indiana,0.2201605924133,0.199698648126461,0.240622548148447
1999,Connecticut,Iowa,0.0141349043644867,0.0128211953513497,0.0154486134882275
1999,Connecticut,Kansas,0.0130337493663346,0.0118223825181005,0.0142451163237904
1999,Connecticut,Kentucky,0.163929476483103,0.148693701388098,0.179165261458383
1999,Connecticut,Louisiana,0.0357837296559096,0.0324579608762647,0.0391094989397245
1999,Connecticut,Maine,0.286321224658154,0.259709933493377,0.312932594641767
1999,Connecticut,Maryland,0.787619479112938,0.714416580182691,0.860822575093794
1999,Connecticut,Massachusetts,3.25309498036451,2.95073910311005,3.5554530753871
1999,Connecticut,Michigan,0.219892449408338,0.199455448243293,0.240329457572411
1999,Connecticut,Minnesota,0.0077965844797203,0.0070719640454541,0.0085212049352958
1999,Connecticut,Mississippi,0.0681490712519959,0.061815233171876,0.0744829119871426
1999,Connecticut,Missouri,0.0661764696322098,0.0600259743543561,0.0723269659761763
1999,Connecticut,Montana,3.01148668224727e-07,2.73159691532854e-07,3.29137657129053e-07
1999,Connecticut,Nebraska,0.0047549412056537,0.0043130133484079,0.0051968690833823
1999,Connecticut,Nevada,0.0,0.0,0.0
1999,Connecticut,New Hampshire,0.35404483844269,0.321138910390885,0.386950917878391
1999,Connecticut,New Jersey,4.72704164593955,4.28768657843199,5.1664008773491
1999,Connecticut,New Mexico,0.0,0.0,0.0
1999,Connecticut,New York,11.6302206263696,10.5492269950074,12.7112290785539
1999,Connecticut,North Carolina,0.456748708207137,0.414297954477119,0.499199501019252
1999,Connecticut,North Dakota,0.001209489046714,0.0010970782173704,0.0013218998805439
1999,Connecticut,Ohio,0.694003257432946,0.629501815066526,0.758504754295648
1999,Connecticut,Oklahoma,0.0267994163867344,0.0243086573727949,0.0292901756924453
1999,Connecticut,Oregon,0.0,0.0,0.0
1999,Connecticut,Pennsylvania,3.25527475557656,2.9527211454124,3.55782958812674
1999,Connecticut,Rhode Island,0.738721128670022,0.670060801935883,0.807382078046486
1999,Connecticut,South Carolina,0.176234451714222,0.159855033299874,0.19261388201921
1999,Connecticut,South Dakota,0.0016853559937173,0.0015287177308536,0.0018419942626239
1999,Connecticut,Tennessee,0.171768687800308,0.155804342646416,0.187733040364966
1999,Connecticut,Texas,0.0750751815743904,0.0680976339531048,0.0820527301517828
1999,Connecticut,Utah,0.0,0.0,0.0
1999,Connecticut,Vermont,0.108933987954359,0.0988094354303488,0.119058570613817
1999,Connecticut,Virginia,0.64209985279007,0.582422099394602,0.70177771229691
1999,Connecticut,Washington,0.0,0.0,0.0
1999,Connecticut,West Virginia,0.18585844065642,0.168584514268167,0.203132388632358
1999,Connecticut,Wisconsin,0.0550131384679349,0.0499001726538728,0.0601261051037816
1999,Connecticut,Wyoming,3.92483048128334e-06,3.5600538406122e-06,4.28960714793369e-06
1999,Delaware,Alabama,0.3461007227923209,0.3139338300494222,0.37826762278660603
1999,Delaware,Arizona,0.0,0.0,0.0
1999,Delaware,Arkansas,0.10839345053457469,0.0983192772983779,0.1184676249410121
1999,Delaware,California,0.0,0.0,0.0
1999,Delaware,Colorado,0.00048160761705990203,0.0004368466478274562,0.0005263685865599642
1999,Delaware,Connecticut,2.922154465641026,2.6505637087847997,3.1937459516112927
1999,Delaware,DC,0.4144897449122872,0.3759663008494472,0.453013283318076
1999,Delaware,Delaware,2.168843132750249,1.967259144503903,2.370429191306791
1999,Delaware,Florida,1.67379152696426,1.5182278844578618,1.829355214363086
1999,Delaware,Georgia,0.778535953148609,0.706178063517859,0.85089388005352
1999,Delaware,Idaho,0.0,0.0,0.0
1999,Delaware,Illinois,0.38448525544931,0.3487508933629785,0.4202196211991851
1999,Delaware,Indiana,0.6952786353931901,0.630658805191973,0.759898490020474
1999,Delaware,Iowa,0.0275812319702681,0.0250178114782612,0.0301446525401116
1999,Delaware,Kansas,0.0453357476156796,0.041122208353572005,0.049549287148527604
1999,Delaware,Kentucky,0.4983972558345947,0.4520757395694276,0.5447187939063551
1999,Delaware,Louisiana,0.1485569024486463,0.1347499061244566,0.162363900382554
1999,Delaware,Maine,0.47915884449058055,0.4346252274689716,0.5236925105620089
1999,Delaware,Maryland,4.65764765627916,4.22475454304182,5.09054238694034
1999,Delaware,Massachusetts,3.892922574116977,3.531108087618586,4.254737753469708
1999,Delaware,Michigan,0.696815014640356,0.632052436503866,0.761577608128432
1999,Delaware,Minnesota,0.020649306546046603,0.0187301445610049,0.0225684685609824
1999,Delaware,Mississippi,0.1519929320603162,0.1378665843554373,0.1661192822446399
1999,Delaware,Missouri,0.1632735828956022,0.148098808692573,0.17844835844198992
1999,Delaware,Montana,2.916909645667159e-05,2.645809898771387e-05,3.1880093922742643e-05
1999,Delaware,Nebraska,0.0099353879546714,0.009011985556673,0.0108587903700072
1999,Delaware,Nevada,0.0,0.0,0.0
1999,Delaware,New Hampshire,0.466827276188844,0.423439723530905,0.510214886241512
1999,Delaware,New Jersey,14.90804629920061,13.52243967428571,16.293661483626252
1999,Delaware,New Mexico,1.04339914486218e-09,9.4642382819643e-10,1.1403722410818802e-09
1999,Delaware,New York,14.77302592060654,13.399988698551711,16.14606749911018
1999,Delaware,North Carolina,2.763693614739697,2.506832277221817,3.020555281641764
1999,Delaware,North Dakota,0.0022404512638064997,0.0020322220484234998,0.0024486804820484
1999,Delaware,Ohio,2.390716128782657,2.168520451646165,2.612911959725133
1999,Delaware,Oklahoma,0.089959919797062,0.08159897479980921,0.0983208655036434
1999,Delaware,Oregon,0.0,0.0,0.0
1999,Delaware,Pennsylvania,17.7757322805004,16.12358668527014,19.42788932748908
1999,Delaware,Rhode Island,0.855309757043387,0.7758157114373461,0.934803991942027
1999,Delaware,South Carolina,0.908070484045205,0.823673390013364,0.992467650026432
1999,Delaware,South Dakota,0.0027643409485959,0.0025074210393161,0.0030212608605053
1999,Delaware,Tennessee,0.4712153658853901,0.4274201910941242,0.5150105549996656
1999,Delaware,Texas,0.2814417797042434,0.255284360998437,0.3075992007406163
1999,Delaware,Utah,0.0,0.0,0.0
1999,Delaware,Vermont,0.1888704939141204,0.17131664116830608,0.206424364948296
1999,Delaware,Virginia,3.575441342203054,3.243133543392251,3.9077498857207438
1999,Delaware,Washington,0.0,0.0,0.0
1999,Delaware,West Virginia,0.738919983664493,0.67024385642602,0.807596184064711
1999,Delaware,Wisconsin,0.11152175081920279,0.10115683310102329,0.121886669283659
1999,Delaware,Wyoming,3.456378860033912e-05,3.135140447252384e-05,3.777617281519595e-05
1999,Florida,Alabama,69.47585348378493,63.01810553873366,75.93372659982563
1999,Florida,Arizona,0.018584105271224675,0.01685688418112342,0.020311326483049976
1999,Florida,Arkansas,13.956147138246209,12.659026425385136,15.253273193199416
1999,Florida,California,0.0,0.0,0.0
1999,Florida,Colorado,0.023146218513199084,0.020994991571499012,0.025297445510811496
1999,Florida,Connecticut,7.294795573232987,6.616806577818383,7.9727856538060715
1999,Florida,DC,1.2376772049363394,1.1226455794001442,1.3527090333494647
1999,Florida,Delaware,1.6513986672450423,1.4979151729458509,1.8048824238167118
1999,Florida,Florida,576.776622770736,523.1492122706467,630.4084148754798
1999,Florida,Georgia,76.49907716840444,69.38878193146195,83.6094573293128
1999,Florida,Idaho,0.0,0.0,0.0
1999,Florida,Illinois,21.47926851821731,19.482949053165818,23.475592153646986
1999,Florida,Indiana,20.946973234441653,19.000115425447234,22.893837316763566
1999,Florida,Iowa,1.951352848490894,1.769992118976618,2.1327136909990343
1999,Florida,Kansas,2.604612732093707,2.362536806594355,2.8466889220052365
1999,Florida,Kentucky,17.28810549925606,15.681306987241708,18.894909993313103
1999,Florida,Louisiana,28.52409042307076,25.872962157623626,31.175234711974365
1999,Florida,Maine,1.496082307214525,1.35703476617737,1.6351299597357563
1999,Florida,Maryland,10.460729547844393,9.488493122636475,11.43296771046792
1999,Florida,Massachusetts,13.035460676829741,11.82392630439599,14.246996895354664
1999,Florida,Michigan,19.096872265298437,17.321978962349664,20.87176881828152
1999,Florida,Minnesota,1.723913946481585,1.5636917968724846,1.884136159885191
1999,Florida,Mississippi,29.942337822627774,27.159309446797682,32.72540008293185
1999,Florida,Missouri,13.091631115510598,11.874872040386316,14.308392893451781
1999,Florida,Montana,0.00047650806676222005,0.0004322210469298554,0.0005207950882234603
1999,Florida,Nebraska,1.2761016306794262,1.1574993528675475,1.3947040002345379
1999,Florida,Nevada,0.0,0.0,0.0
1999,Florida,New Hampshire,1.7279232559785154,1.5673278633897922,1.8885188383702816
1999,Florida,New Jersey,21.196228138292767,19.2262169136967,23.166243070503466
1999,Florida,New Mexico,0.0893755215987353,0.0810688871695049,0.0976821575239865
1999,Florida,New York,35.6363960551189,32.32429760039902,38.9484997206895
1999,Florida,North Carolina,53.926536119561945,48.91442399791878,58.9386769193626
1999,Florida,North Dakota,0.02543663758458139,0.0230725362040599,0.027800739263649364
1999,Florida,Ohio,35.15394543067551,31.886674324182657,38.42122420105907
1999,Florida,Oklahoma,8.325882070336176,7.552059086577089,9.099706968441467
1999,Florida,Oregon,0.0,0.0,0.0
1999,Florida,Pennsylvania,35.750106541805216,32.427436204052526,39.07278281716365
1999,Florida,Rhode Island,2.6356087478832757,2.3906512851933397,2.8805666275677875
1999,Florida,South Carolina,41.55974813475298,37.696981288578705,45.422550454010576
1999,Florida,South Dakota,0.15829097580757098,0.14357927032904572,0.1730026864142644
1999,Florida,Tennessee,39.08557011506397,35.452809431267255,42.71835515887905
1999,Florida,Texas,54.81197454452874,49.717612860713885,59.906355942508974
1999,Florida,Utah,0.0,0.0,0.0
1999,Florida,Vermont,0.7125276595978076,0.6463045068051642,0.7787508748342831
1999,Florida,Virginia,21.474649637408337,19.47875015581851,23.470555194980566
1999,Florida,Washington,0.0,0.0,0.0
1999,Florida,West Virginia,7.804364857730758,7.079011170710141,8.529720643328954
1999,Florida,Wisconsin,3.5387536426540023,3.2098580213895476,3.8676495177033887
1999,Florida,Wyoming,0.0008581987533201703,0.0007784371215646319,0.000937960386373551
1999,Georgia,Alabama,152.92323965255767,138.70742104418713,167.13967725459457
1999,Georgia,Arizona,0.0004182699707319449,0.00037939564963402554,0.0004571442923263234
1999,Georgia,Arkansas,11.422236313849375,10.36062619514232,12.483850330584358
1999,Georgia,California,0.0,0.0,0.0
1999,Georgia,Colorado,0.023623644234977387,0.02142804500880213,0.025819243511183313
1999,Georgia,Connecticut,15.789079974529736,14.321606777780493,17.25655817508089
1999,Georgia,DC,4.14877816597163,3.7631765119188563,4.534382103070169
1999,Georgia,Delaware,4.595690569336922,4.168553784673715,5.02282938313107
1999,Georgia,Florida,97.7221888888985,88.63959488050001,106.80482827780868
1999,Georgia,Georgia,476.9009571957178,432.5563881057879,521.2498408345374
1999,Georgia,Idaho,9.16875735335054e-08,8.31660633693332e-08,1.00209086362213e-07
1999,Georgia,Illinois,75.79432253209751,68.74975127415145,82.83893289536843
1999,Georgia,Indiana,68.54388883013385,62.173079886672916,74.91475703747885
1999,Georgia,Iowa,3.4783879184222473,3.1551021750117574,3.8016740298051896
1999,Georgia,Kansas,2.6936363787317252,2.443286610879547,2.943986394344959
1999,Georgia,Kentucky,71.08841228615269,64.4809095414027,77.69601608627646
1999,Georgia,Louisiana,19.958143739865307,18.103180870803886,21.813114440832965
1999,Georgia,Maine,2.780957306313079,2.5224913033870564,3.039423672464169
1999,Georgia,Maryland,33.49564050231665,30.38244349679403,36.608855415736095
1999,Georgia,Massachusetts,23.8759342239028,21.65685771969511,26.095016774535733
