state_zip,FacID,FacID,Facility.Latitude,Facility.Longitude,state_facility,deaths_coef_2,deaths_coef_1,deaths_coef_3
Alabama,1626,1626,42.5267,-70.8792,Massachusetts,0.9261677850285227,0.84008901225289,1.0122465687310427
Alabama,1695,1695,43.2542,-86.2417,Michigan,6.213409812363659,5.635928435047311,6.790891695903581
Alabama,1702,1702,43.6425,-83.8431,Michigan,6.06912925242825,5.505057105424567,6.633201969535613
Alabama,1710,1710,42.9103,-86.2036,Michigan,20.131512250047088,18.26045657255813,22.00257162197451
Alabama,1720,1720,43.6425,-83.8431,Michigan,3.9326952889827673,3.567186682389646,4.298204099577828
Alabama,1723,1723,41.7917,-83.4486,Michigan,5.3709648581401765,4.871782046059836,5.870147949465257
Alabama,1731,1731,43.8519,-82.6436,Michigan,0.4466030583832411,0.40509540550257767,0.4881107182451409
Alabama,1732,1732,42.9258,-82.4606,Michigan,0.148001203748522,0.1342458581831911,0.1617565501625089
Alabama,1733,1733,41.8917,-83.3461,Michigan,48.383534665927066,43.88663723490076,52.88045175124079
Alabama,1740,1740,42.2733,-83.1131,Michigan,6.851118550762575,6.214367192618139,7.487870591093602
Alabama,1743,1743,42.7625,-82.4722,Michigan,17.956835021204586,16.28790313365092,19.625769029610737
Alabama,1745,1745,42.1236,-83.1811,Michigan,13.641021922799752,12.373204469238395,14.908841585335745
Alabama,1769,1769,46.5789,-87.395,Michigan,5.4538900011532,4.947000819449111,5.960779307474222
Alabama,1825,1825,43.0722,-86.2342,Michigan,0.3055521112243856,0.2771538602064148,0.3339503646248709
Alabama,1830,1830,42.7956,-86.1133,Michigan,0.5210577224322752,0.4726301893928503,0.5694852642080466
Alabama,1831,1831,42.7183,-84.5586,Michigan,3.019357936710346,2.738736351616395,3.2999795676196824
Alabama,1832,1832,42.6919,-84.6572,Michigan,2.2895245985176347,2.076733847742569,2.5023154804321925
Alabama,1843,1843,46.5314,-87.3917,Michigan,0.088001481883482,0.07982255812692429,0.0961804058203245
Alabama,1866,1866,42.2081,-83.1453,Michigan,0.6115225479792417,0.5546871517438391,0.6683579520065152
Alabama,1891,1891,47.5306,-92.1619,Minnesota,0.454989763288258,0.4127026643727129,0.497276864972279
Alabama,1893,1893,47.2603,-93.6531,Minnesota,6.5292005109870646,5.922369589350783,7.136031882095339
Alabama,1904,1904,44.8108,-93.2501,Minnesota,1.6178237881753657,1.4674618966192696,1.7681857107132501
Alabama,1912,1912,44.9331,-93.1075,Minnesota,1.0141809394966599,0.9199221405360863,1.1084397531707806
Alabama,1915,1915,45.03,-92.7786,Minnesota,6.736999640234699,6.110849672770876,7.363151295140546
Alabama,1918,1918,44.8028,-95.5267,Minnesota,0.0006852640087818721,0.0006215750640851603,0.0007489529534209402
Alabama,1927,1927,45.0203,-93.2753,Minnesota,4.406269582602374,3.9967453115333034,4.815794327995944
Alabama,1943,1943,46.29,-96.0428,Minnesota,1.4515838228189168,1.316672442034408,1.5864952252893962
Alabama,1961,1961,43.7014,-92.9626,Minnesota,0.7403391276399343,0.6715313718485544,0.8091469017265521
Alabama,2008,2008,44.0281,-92.4597,Minnesota,0.6773147900214783,0.6143645682598754,0.7402650289637521
Alabama,2049,2049,30.4408,-89.0265,Mississippi,149.43727201333715,135.54637891926956,163.3285919581149
Alabama,2076,2076,37.3596,-94.5913,Missouri,6.870371776153711,6.231828634959985,7.508916086047332
Alabama,2079,2079,39.1306,-94.4778,Missouri,1.6264337868679912,1.4752715804295295,1.7775960438054228
Alabama,2080,2080,38.3108,-93.9331,Missouri,11.791072633690739,10.695196725537395,12.886949543934229
Alabama,2094,2094,39.1778,-94.1861,Missouri,11.24578798294776,10.200586027246631,12.2909920077423
Alabama,2098,2098,39.7246,-94.8773,Missouri,1.666742715546673,1.5118340726967845,1.8216514283113499
Alabama,2103,2103,38.5583,-90.8361,Missouri,71.90111994444364,65.2184580051759,78.58380619501172
Alabama,2104,2104,38.4017,-90.3358,Missouri,27.17891692548631,24.652859405560296,29.70498036039204
Alabama,2107,2107,38.9158,-90.2917,Missouri,49.45994919511599,44.86292902334675,54.0570054117908
Alabama,2123,2123,38.9658,-92.3175,Missouri,1.0241716396791747,0.928984293118574,1.119359001871866
Alabama,2132,2132,39.0919,-94.3261,Missouri,3.1012644392621302,2.8130290701393945,3.389500127380849
Alabama,2161,2161,37.1086,-93.2592,Missouri,4.252358737238558,3.857140492466285,4.64757716155857
Alabama,2167,2167,36.5147,-89.5617,Missouri,36.04470797995166,32.69463042570035,39.39479695188358
Alabama,2168,2168,39.5531,-92.6392,Missouri,19.448600251764244,17.64101935254904,21.25618393723182
Alabama,2169,2169,38.6853,-91.7556,Missouri,2.1269247930102044,1.9292455372608424,2.324604313356034
Alabama,2187,2187,45.7747,-108.4803,Montana,0.8646697343489125,0.7843066012879184,0.9450328854288932
Alabama,2240,2240,41.4275,-96.4619,Nebraska,0.8822994538851737,0.8002978155491826,0.964301107388341
Alabama,2277,2277,40.5589,-96.7842,Nebraska,2.8430887431338614,2.5788495969936127,3.107327965899158
Alabama,2291,2291,41.3297,-95.9458,Nebraska,9.719002761360262,8.815709527086845,10.62229638984952
Alabama,2324,2324,36.6531,-114.6364,Nevada,0.24119637504137273,0.21877940119612801,0.26361334974071726
Alabama,2341,2341,35.1458,-114.5917,Nevada,2.095561604627509,1.900797978506374,2.2903253494995512
Alabama,2364,2364,43.1411,-71.4692,New Hampshire,2.8826023888231678,2.614690384352512,3.150514558217728
Alabama,2367,2367,43.0978,-70.7842,New Hampshire,0.4934006365733115,0.4475436013158518,0.5392576748875493
Alabama,2378,2378,39.29,-74.6339,New Jersey,2.9244023834083306,2.652604700286273,3.196200386422607
Alabama,2384,2384,39.6831,-75.5083,New Jersey,0.5153279611366401,0.4674329487365061,0.563222983835727
Alabama,2403,2403,40.7478,-74.0719,New Jersey,2.238743401340611,2.030672027628481,2.4468149604939406
Alabama,2408,2408,40.1797,-74.7325,New Jersey,2.8252774253368753,2.5626932379980083,3.0878617791155656
Alabama,2442,2442,36.69,-108.4814,New Mexico,4.982104756450784,4.51906324146964,5.445146478661111
Alabama,2451,2451,36.8006,-108.4386,New Mexico,3.7308201158932266,3.3840743273093477,4.077566028564835
Alabama,2480,2480,41.5736,-73.9747,New York,1.757779634999917,1.5944099848614552,1.9211493486156117
Alabama,2526,2526,42.1117,-75.9747,New York,1.6553903191811636,1.5015368550984485,1.8092438370571886
Alabama,2527,2527,42.6789,-76.9483,New York,1.6851255021090346,1.5285083513716424,1.8417427223682603
Alabama,2529,2529,42.1231,-76.9831,New York,0.0984892618601508,0.08933559437093161,0.1076429298821608
Alabama,2531,2531,42.2768,-75.4792,New York,0.1169462580351604,0.1060771827192553,0.1278153340763597
Alabama,2535,2535,42.6028,-76.6336,New York,0.96313817255632,0.8736232975899038,1.0526530680762392
Alabama,2549,2549,42.97,-78.93,New York,5.019491597694102,4.552974918777987,5.4860085664696525
Alabama,2554,2554,42.49,-79.35,New York,6.145139086484112,5.574003183586401,6.7162754253958745
Alabama,2629,2629,41.2578,-73.9797,New York,1.0486327891261624,0.9511719315832875,1.1460936773946355
Alabama,2640,2640,43.1617,-77.6186,New York,0.0307153086362777,0.0278606035243256,0.0335700140760811
Alabama,2642,2642,43.2689,-77.6294,New York,2.8144730070379915,2.552893399230188,3.0760526974977824
Alabama,2682,2682,42.0917,-79.2417,New York,0.6916762024074913,0.6273912768301647,0.7559611335905543
Alabama,2706,2706,35.4714,-82.5431,North Carolina,13.606851641706655,12.342199204870726,14.871508499648042
Alabama,2708,2708,35.595,-79.0492,North Carolina,7.7165772464714,6.999387415239781,8.433768190509944
Alabama,2709,2709,35.3775,-78.0875,North Carolina,8.149944904730004,7.39247682542812,8.907414247914115
Alabama,2712,2712,36.4833,-79.0731,North Carolina,45.61951943274443,41.37954255576967,49.859509624875244
Alabama,2713,2713,34.2824,-77.9864,North Carolina,12.24168145705564,11.103917858930927,13.379447650081316
Alabama,2716,2716,34.5889,-78.975,North Carolina,4.746542932593204,4.305393678392744,5.187692604992064
Alabama,2718,2718,35.1897,-81.0122,North Carolina,36.680729498616955,33.27153717657328,40.08993374189622
Alabama,2720,2720,35.7133,-80.3767,North Carolina,7.064054311703072,6.407512909508564,7.720596321651493
Alabama,2721,2721,35.22,-81.7594,North Carolina,29.709239243007236,26.947931035862457,32.47056989515146
Alabama,2723,2723,36.4862,-79.7208,North Carolina,3.194891176260931,2.897954828109465,3.4918276878213605
Alabama,2727,2727,35.5975,-80.9658,North Carolina,54.035086307732875,49.01287322436016,59.05733057512445
Alabama,2732,2732,35.36,-80.9742,North Carolina,14.000746557697012,12.6994974878988,15.301997537748505
Alabama,2790,2790,46.8669,-100.8839,North Dakota,0.9889843562615253,0.8970673239376651,1.0809014078973478
Alabama,2817,2817,47.2819,-101.3194,North Dakota,15.811614924552032,14.34205477434549,17.281178549458097
Alabama,2823,2823,47.0664,-101.2139,North Dakota,9.851672960893586,8.936043942607178,10.76730346311224
Alabama,2824,2824,47.2872,-101.3314,North Dakota,1.9555058481003778,1.7737592461006015,2.1372525404816622
Alabama,2828,2828,40.2522,-80.6486,Ohio,31.56160636612299,28.62818885800088,34.495035852710366
Alabama,2830,2830,38.9917,-84.2981,Ohio,65.12244582945162,59.06975344103475,71.17517184148254
Alabama,2832,2832,39.1131,-84.8031,Ohio,67.55081432451614,61.272349200474444,73.8293291337126
Alabama,2835,2835,41.9086,-80.7697,Ohio,2.9872875185910797,2.709644357235041,3.264931181668016
Alabama,2836,2836,41.5042,-82.05,Ohio,15.82496611918495,14.354157730307936,17.29577949287323
Alabama,2837,2837,41.6713,-81.4432,Ohio,25.741478265373033,23.349002917909285,28.13396248726141
Alabama,2838,2838,41.5356,-81.6419,Ohio,0.9210142210835166,0.835414295213018,1.0066141843399028
Alabama,2840,2840,40.1842,-81.8811,Ohio,46.306737612968334,42.00276855861932,50.61074490621238
Alabama,2843,2843,39.7933,-83.0097,Ohio,4.548851972498756,4.126074728470285,4.9716299490845515
Alabama,2848,2848,39.6094,-84.2931,Ohio,3.6148638633176304,3.2788952284931363,3.9508326029937515
Alabama,2850,2850,38.6361,-83.6939,Ohio,86.70785613430718,78.64884936333405,94.76692734556778
Alabama,2861,2861,41.1667,-80.75,Ohio,5.451013428718649,4.94438967657084,5.957637699198117
Alabama,2864,2864,39.9094,-80.7608,Ohio,12.322448289537514,11.177178205603118,13.467720959473858
Alabama,2866,2866,40.5308,-80.6311,Ohio,39.49546786218084,35.824682471634084,43.16626296095751
Alabama,2872,2872,39.5908,-81.6797,Ohio,60.03152281865455,54.45203763418293,65.61103075449627
Alabama,2876,2876,38.9161,-82.1281,Ohio,53.868390743496136,48.8617367256761,58.875062366829596
Alabama,2878,2878,41.6925,-83.4375,Ohio,4.506468987645229,4.087633371509231,4.925304819528421
Alabama,2917,2917,39.4083,-84.5625,Ohio,1.2232295250675675,1.1095413972713537,1.3369177082593187
Alabama,2952,2952,35.7617,-95.2847,Oklahoma,24.00468086204468,21.77364961173195,26.235715891861677
Alabama,2963,2963,36.4317,-95.7008,Oklahoma,19.919676244971402,18.068305557602077,21.771051283583347
Alabama,3098,3098,40.2525,-79.9183,Pennsylvania,1.3240060758924,1.2009518800129608,1.4470602904596312
Alabama,3113,3113,40.91,-75.0789,Pennsylvania,5.156107557822458,4.676892750521118,5.635322847597684
Alabama,3115,3115,40.3061,-75.9081,Pennsylvania,2.7899956395639913,2.5306909547060505,3.049300411513233
Alabama,3118,3118,40.3842,-79.0611,Pennsylvania,2.4198387762746427,2.194936869911384,2.6447407439853827
Alabama,3122,3122,40.511,-79.1968,Pennsylvania,41.62060886169076,37.75227065213526,45.488965108340125
Alabama,3130,3130,40.4081,-79.0339,Pennsylvania,3.13236271705115,2.841237919630005,3.4234876554518987
Alabama,3131,3131,41.067,-78.3656,Pennsylvania,11.340962682075315,10.286920728406503,12.395005555364921
Alabama,3132,3132,41.8358,-79.19,Pennsylvania,0.3061974487803499,0.277739218691215,0.3346556814437344
Alabama,3136,3136,40.6604,-79.3411,Pennsylvania,49.137159760520746,44.570144352701284,53.704210296067835
Alabama,3138,3138,40.9378,-80.3681,Pennsylvania,6.282678531993498,5.698759751664883,6.866597719557935
Alabama,3140,3140,40.097,-76.6962,Pennsylvania,17.65077221106683,16.010275891674304,19.291272728508588
Alabama,3145,3145,39.8277,-76.3259,Pennsylvania,0.0266935057861795,0.0242125903151742,0.0291744215208281
Alabama,3148,3148,40.796,-75.107,Pennsylvania,2.226473542192366,2.019542908986557,2.433404284867372
Alabama,3149,3149,41.0714,-76.6672,Pennsylvania,20.09784255694779,18.229900821805785,21.965791130996653
Alabama,3152,3152,40.8361,-76.825,Pennsylvania,5.711212794577436,5.180407467250291,6.242018323311098
Alabama,3159,3159,40.1514,-75.5306,Pennsylvania,0.7663096172454268,0.6950881434335235,0.8375311096605644
Alabama,3161,3161,39.858,-75.323,Pennsylvania,1.4455863427110403,1.311232295085027,1.5799404278242768
Alabama,3176,3176,41.2033,-76.0683,Pennsylvania,0.7329487488978679,0.6648278661712952,0.801069648736013
Alabama,3178,3178,40.9289,-79.4658,Pennsylvania,8.532719496671616,7.739677039977665,9.325763017117614
Alabama,3179,3179,39.8562,-79.9274,Pennsylvania,49.73653686438456,45.113858935974804,54.359240896677335
