year,FacID,deaths_coef_1,deaths_coef_2,deaths_coef_3
1999,3,212.5579378418748,233.33995406774864,254.12244908651965
1999,7,38.657510397820694,42.43674352967461,46.216000844245585
1999,8,367.85099011616126,403.81555064779417,439.7808286327519
1999,10,197.66192426438798,216.98768112804424,236.31390809375029
1999,26,377.14482754051966,414.01814665398103,450.89222017642766
1999,47,301.98018948638367,331.5084480773843,361.0379814367141
1999,50,206.52917961983826,226.72012617608883,246.91124713421564
1999,51,81.36253869270227,89.31768571019163,97.27305961374576
1999,56,72.55659470333748,79.64991475169474,86.743288516362
1999,59,6.274787057541011,6.888203159962835,7.501619760468021
1999,60,5.668061899531307,6.222165173317893,6.7762688860324465
1999,87,2.0690337447271494,2.271299942173563,2.4735662670244705
1999,108,5.133400120662071,5.635235102543165,6.13707041683661
1999,113,23.266111369628884,25.540608850689136,27.815113288354986
1999,126,3.5410871385174802,3.8872676318810804,4.23344979750748
1999,127,21.43391662582044,23.52930600260037,25.62470311400291
1999,130,37.94103872163367,41.6501952127004,45.359369563061456
1999,136,87.58564449572033,96.1482350185524,104.71088891179039
1999,160,7.025993255381986,7.712854595514517,8.399717948168753
1999,165,68.58359917157884,75.28864362027674,81.99376284197383
1999,207,61.37763685013857,67.37799288261544,73.3783800612712
1999,298,148.36196231012673,162.8708061546049,177.38057911845513
1999,384,107.47361967421762,117.9803760919692,128.48718675042778
1999,465,10.785249382808741,11.839622195236394,12.893999248485178
1999,468,3.433356015746768,3.7689997945183835,4.1046443390286145
1999,469,50.12280259759965,55.02320892821991,59.92370077775182
1999,470,28.833851009127923,31.65271547444061,34.47159999361341
1999,477,7.052660165939745,7.7421345542763325,8.431612047522279
1999,492,14.496772713331133,15.913980795109651,17.331193579119827
1999,525,11.844618695801536,13.002542364829962,14.16046824055082
1999,527,2.2462884078189735,2.4658828003417397,2.685477330651727
1999,564,22.643662851573737,24.857348319439453,27.071047436418333
1999,568,38.232149579082304,41.96987092206877,45.70762906032439
1999,593,20.16857998753109,22.14027542223512,24.11197919284901
1999,594,84.68034827952111,92.95893694201189,101.23759170546066
1999,602,218.01870107915695,239.33477187672278,260.65136031436026
1999,628,230.0569933462133,252.54816456651267,275.03954270032244
1999,641,136.59244596130407,149.94661276093046,163.30097629118276
1999,642,10.356071772105638,11.368471388254736,12.380872133735847
1999,643,150.44526489479864,165.15365111202718,179.8622321896837
1999,645,189.92917307879196,208.49754848073385,227.06613734381602
1999,646,111.10107955317973,121.96236416942757,132.8236876064027
1999,663,12.41078826055449,13.624059422725919,14.837332728778769
1999,676,15.922657153192375,17.479261136130685,19.035870477160234
1999,699,13.824053359694139,15.175482295034149,16.526913232091932
1999,703,629.7730529090442,691.3567481267634,752.9436644933331
1999,708,139.23119277463888,152.84392646275538,166.45696509016858
1999,709,309.60714318784716,339.8779095495294,370.14939917460293
1999,710,105.40621597515117,115.71137837395949,126.01668624750155
1999,727,14.412650135141835,15.821636980073698,17.230628964385527
1999,728,150.86632903753667,165.61550840550402,180.36481683114067
1999,733,20.564684105130404,22.575071196391097,24.58546112725011
1999,856,337.87673838504753,370.91102592992195,403.9460241979667
1999,861,244.8727755172334,268.8158844523606,292.75983654552147
1999,862,57.50892334503974,63.1310335628932,68.75316664957377
1999,863,56.122618587641064,61.60921486265849,67.09583561433864
1999,864,81.62643681868431,89.60635172592457,97.58630990294283
1999,867,39.40267925872979,43.25471516494425,47.106767458202455
1999,874,36.15454984919875,39.68909218331005,43.22365775272409
1999,876,99.56367652971026,109.29735509449321,119.03112098661614
1999,879,168.79720699083666,185.299172863557,201.80124856606707
1999,883,93.93390140717865,103.117122288897,112.3004127329639
1999,884,83.48022066167896,91.64130503779108,99.8024231496333
1999,886,24.482766580424837,26.876232448601154,29.269710632377862
1999,887,103.33162795850865,113.43333240791388,123.53506662850175
1999,889,1184.7180187398478,1300.5864248140047,1416.4641435089545
1999,891,41.25315670020461,45.286144544129904,49.319158069043596
1999,892,132.32267510516346,145.2594666762233,158.19646047081088
1999,897,56.14355073796198,61.6322240774828,67.1209273748591
1999,898,67.53932711663681,74.14216515245543,80.74505657694532
1999,963,162.24938376251504,178.1115272230823,193.97383083416514
1999,964,37.396841429622164,41.05276098104314,44.708691788682884
1999,976,82.05961949323286,90.08181555008663,98.10404310115337
1999,981,40.14755126434729,44.072412441689934,47.99729138761536
1999,983,268.45006981942134,294.6944095800257,320.9389423294362
1999,988,288.69646622304305,316.92386411871104,345.15213256605676
1999,990,238.46162288821782,261.7758829002869,285.09061095246625
1999,991,86.34865155953709,94.79016810660553,103.23172175308312
1999,994,244.57115490926566,268.48186166892793,292.3928918474079
1999,995,23.783335721204374,26.10840333050558,28.43347915881839
1999,996,45.16983723723788,49.585659289256455,54.00149734699484
1999,997,69.00480785579532,75.7514926989621,82.49833491898251
1999,1001,438.60497822835237,481.4913233905991,524.3792744404612
1999,1004,60.89739954464539,66.85074177113631,72.80410328750844
1999,1007,54.989964534285775,60.365796649859284,65.741646530277
1999,1008,265.17264657563373,291.09728329920637,317.02223641843955
1999,1010,312.17114688937335,342.69102528134033,373.21135230883095
1999,1012,56.851152316008275,62.408939173124764,67.96674521181889
1999,1040,115.52431638444813,126.81906512319189,138.11404072880237
1999,1043,89.57032903753452,98.32695687001497,107.08365122199443
1999,1046,29.698673361602943,32.60200312624647,35.505338982946
1999,1047,34.082732867657974,37.4146538179256,40.74658307401596
1999,1048,19.25155931077579,21.133597836537188,23.015642843970344
1999,1058,8.637818489821383,9.482240087836145,10.326662052516363
1999,1073,18.491136461125915,20.29881810596874,22.106502823278554
1999,1077,32.03490278217561,35.16662755655989,38.29836000812358
1999,1081,8.37345668761444,9.192038620330102,10.010621619437284
1999,1082,71.54585221381146,78.54038689236772,85.53497942400868
1999,1091,67.16369104810074,73.72964169182752,80.2956161897599
1999,1104,27.175325940886417,29.831996095348554,32.48867570147061
1999,1122,3.3970264122137435,3.7291148899474007,4.061203460807531
1999,1131,4.694639065353925,5.15358107878585,5.612523357246857
1999,1167,13.192760277999957,14.482472686623131,15.772186685720719
1999,1175,1.9109280038328353,2.097737468059672,2.284546959070421
1999,1217,1.607566972596209,1.7647203661891995,1.9218737912497703
1999,1218,27.02105528199841,29.662646072422156,32.30424665165555
1999,1239,18.07426698733942,19.841198351169435,21.608133183374143
1999,1241,110.06652174762094,120.8270299832851,131.5876412329207
1999,1250,13.153756962653707,14.439654117504235,15.725552444099188
1999,1252,16.099525887993394,17.67340337960143,19.247283219103206
1999,1295,21.890326000411672,24.030313293832023,26.170304769317404
1999,1353,340.11526021133085,373.370866267372,406.62762574617227
1999,1355,243.0444034327248,266.80677700665336,290.56963787741165
1999,1356,335.06640163632215,367.8251603768244,400.58448821719907
1999,1357,103.69573631912382,113.83338460494971,123.97112486118452
1999,1360,6.634543113063075,7.2831300739064035,7.931717830753098
1999,1361,12.17047640375203,13.360259335756224,14.550045173773421
1999,1363,97.9079574159786,107.47963045883206,117.05136499568492
1999,1364,249.54254331329415,273.93926526714483,298.3363142329046
1999,1372,6.122564713756155,6.721100690035466,7.319637323023327
1999,1374,43.216774706712826,47.44166959561595,51.666580696149545
1999,1378,854.566121833734,938.1530687101255,1021.7482035383479
1999,1379,154.96282798195864,170.11197372782055,185.26115929960463
1999,1381,193.15104471371754,212.03430965533232,230.91777460283458
1999,1382,28.605117469404412,31.401547394647267,34.197984206929114
1999,1383,40.30216973079551,44.242207660428164,48.182274312616435
1999,1384,96.93464463893693,106.41140364525505,115.88826609701404
1999,1385,37.118749638538794,40.74751522862637,44.376297749098256
1999,1393,71.77805138181279,78.79583219026094,85.8137682591093
1999,1552,131.47572714206456,144.32973619566496,157.18394990846724
1999,1554,79.9029119294433,87.71452083114875,95.5262056136096
1999,1570,13.927794777454187,15.289377320815618,16.650964005099475
1999,1571,172.99948213162574,189.91352020941386,206.8278933710692
1999,1572,125.1861016587977,137.42466920440557,149.66333850861355
1999,1573,294.26001860700757,323.03223799539444,351.8054949784708
1999,1606,22.521980565194788,24.723765183326474,26.925562491779516
1999,1613,13.474914076117877,14.792233798636142,16.109559458086114
1999,1619,148.38131210500126,162.88856864025087,177.39613389213943
1999,1626,34.75904149481706,38.15711976668968,41.55521390632319
1999,1695,73.79919588265483,81.01397881560574,88.2288133507705
1999,1702,81.0166359606087,88.93698491092293,96.85738554102737
1999,1710,252.51170968338081,277.20010023951056,301.88906860981473
1999,1720,40.40451419011137,44.35446840574652,48.304435535798014
1999,1723,68.06145942094167,74.7152072975909,81.3689848720805
1999,1731,6.077410525680737,6.671531982921335,7.265654040467709
1999,1732,6.963112718553885,7.64381724070804,8.324522044808907
1999,1733,558.4342268653488,613.0342870523084,667.6358453526126
1999,1740,100.1239921612613,109.91252713929836,119.70116384456126
1999,1743,245.07831286517342,269.03844581539846,292.9988749741259
1999,1745,157.1274754276789,172.48932654169707,187.8514121662418
1999,1769,44.740080894890944,49.11381956360368,53.487561577816194
1999,1825,2.571591770993003,2.8229873756980832,3.0743831301934508
1999,1830,5.319323607852951,5.839335950491921,6.359348941364781
1999,1831,34.21758302190897,37.56266198234225,40.90774484415865
1999,1832,31.454376987131976,34.52941438393856,37.60447084179579
1999,1843,0.677651465126173,0.7438976343069755,0.8101438085885139
1999,1866,6.849266305675409,7.518843598318723,8.188421567686932
1999,1891,2.2941596129636146,2.5184332033019743,2.7427068217273587
1999,1893,40.18771890629389,44.116447619350105,48.04518355836033
1999,1904,9.20136118599335,10.100875765595854,11.000391056460836
1999,1912,10.753832546176511,11.805114465861687,12.856397129513496
1999,1915,84.62187692433574,92.89508384182673,101.1684164233584
1999,1918,0.023113381248437526,0.025372909051897503,0.027632436858610908
1999,1927,42.9448312776152,47.14317502071444,51.34154096349866
1999,1943,6.051008165370909,6.642546513185285,7.234085095074198
1999,1961,6.095336131073033,6.691209543794397,7.287083481381825
1999,2008,5.520806908744926,6.060515216055351,6.600224042364953
1999,2049,165.93207177579077,182.15966958260083,198.3883976364822
1999,2076,29.31086873563667,32.176338574868396,35.04182363387634
1999,2079,2.77163678176823,3.0425883127076943,3.313539965090595
1999,2080,38.78174500362246,42.57304267832598,46.364350207546025
1999,2094,103.73733459567661,113.879231501345,124.02125281441707
1999,2098,7.507939114452412,8.241907672911381,8.97587698806583
1999,2103,166.6240170782508,182.9135228544213,199.20313624135954
1999,2104,72.2289993708666,79.29016341750047,86.35135787947125
1999,2107,221.91990908386379,243.61651500450245,265.3134887673231
1999,2123,3.393747809785832,3.7255156991135374,4.057283667777371
1999,2132,22.26496288736439,24.441603707176924,26.61825398414758
1999,2161,19.462018342473574,21.364613094900218,23.26721113769258
1999,2167,69.97735913846716,76.8184670572864,83.65961619942608
1999,2168,83.11272967210944,91.23792491342812,99.36316033989573
1999,2169,34.77308352407778,38.17254199042885,41.57201765493201
1999,2187,4.029172313366642,4.423059032772506,4.816945961668692
1999,2240,2.9319547071651995,3.2185786476585267,3.50520270631558
1999,2277,8.313805061212243,9.126552182302039,9.9392997708524
1999,2291,41.23825259070866,45.26966773169749,49.301087945061845
