,state_zip,year,deaths_coef_2_all,deaths_coef_1,deaths_coef_3
662,New York,2001,3405.8794105074508,3089.3137815698306,3722.449277065247
663,New York,2002,3037.8655581899893,2755.507263323604,3320.2273006745127
664,New York,2003,2665.234446545033,2417.512458009466,2912.9591253242097
665,New York,2004,2591.118275882968,2350.2839888815142,2831.9553987599406
666,New York,2005,2558.420675413673,2320.624096664888,2796.2203424405334
667,New York,2006,2327.9429094960888,2111.570372029274,2544.3178654785356
668,New York,2007,2361.9997501824014,2142.4614101665693,2581.540618239669
669,New York,2008,2091.196000832774,1896.8288179395904,2285.56520835268
670,New York,2009,1242.0168048488958,1126.5795043324415,1357.4547897291657
671,New York,2010,869.9212859425514,789.068712179767,950.7741559474699
672,New York,2011,1024.497293405928,929.2776391484842,1119.717381613315
673,New York,2012,582.686988769234,528.5307164591588,636.843448037927
674,New York,2013,521.2855014544149,472.83610309617063,569.7350510563441
675,New York,2014,446.84140168511357,405.3110143008323,488.37191546679327
676,New York,2015,328.4226857607193,297.89837602557407,358.947090222605
677,New York,2016,199.98984092904774,181.40254595993306,218.57715457196255
678,New York,2017,163.80205840123213,148.57810489052738,179.02602604339498
679,New York,2018,159.85345814418676,144.99648583215446,174.71044553706113
680,New York,2019,124.37788278434932,112.81806319664122,135.93771202366432
681,New York,2020,110.87328744868023,100.56859771377964,121.17798626846691
682,North Carolina,1999,2252.8693053055435,2043.457941711684,2462.286414740096
683,North Carolina,2000,2442.135954855637,2215.126819042686,2669.152311533946
684,North Carolina,2001,2636.3894199392576,2391.3084722665753,2881.4812313450793
685,North Carolina,2002,2137.8123726743415,1939.0883634512656,2336.5433846181563
686,North Carolina,2003,1398.2183170178869,1268.256167771875,1528.1826603804554
687,North Carolina,2004,1536.7192781217227,1393.8782885451353,1679.5637864768742
688,North Carolina,2005,1831.6798432750925,1661.4169223550593,2001.9479398130743
689,North Carolina,2006,2255.993991995548,2046.2811926365946,2465.7147994639868
690,North Carolina,2007,2530.576576514089,2295.3335127039845,2765.8297749486946
691,North Carolina,2008,1593.144068446374,1445.0635776791476,1741.2271218689802
692,North Carolina,2009,801.9056852407235,727.3734271413023,876.4384659973271
693,North Carolina,2010,867.179954019407,786.5809868446337,947.7794582182224
694,North Carolina,2011,826.1337358927373,749.3498624351708,902.9180996745055
695,North Carolina,2012,367.37640170523804,333.23169768728616,401.5212019012582
696,North Carolina,2013,293.32181897998447,266.0599796271264,320.5837182514019
697,North Carolina,2014,353.5313797854125,320.67344458740297,386.38941070355855
698,North Carolina,2015,191.22048338109593,173.44815409606045,208.99284463961666
699,North Carolina,2016,108.9505638254304,98.82456826305044,119.07656953517558
700,North Carolina,2017,101.24035635214473,91.83095441269423,110.64976818620221
701,North Carolina,2018,89.23850462316773,80.94457224685276,97.53244513585011
702,North Carolina,2019,70.18728324519353,63.663993270282795,76.71057976110176
703,North Carolina,2020,45.762831546494866,41.50958571720113,50.0160803251669
704,North Dakota,1999,18.50142503786838,16.781712048435242,20.221174278700396
705,North Dakota,2000,14.132760898185873,12.819096779310483,15.446456760909754
706,North Dakota,2001,14.781244251795037,13.407328281275007,16.155188139504414
707,North Dakota,2002,11.971838788954004,10.859080503168508,13.084614851277907
708,North Dakota,2003,12.758480449727704,11.572613235982134,13.944365002923231
709,North Dakota,2004,13.345185945712984,12.104743116799286,14.585655703567001
710,North Dakota,2005,14.464727839281622,13.120261304107137,15.809215696692485
711,North Dakota,2006,11.69334457682014,10.606487036700099,12.780216349435007
712,North Dakota,2007,12.440394776217266,11.284083522502616,13.596724837455092
713,North Dakota,2008,10.455825930690795,9.483956181591905,11.427715674761094
714,North Dakota,2009,10.314636082778804,9.355891021771091,11.27340064694904
715,North Dakota,2010,11.750079968906144,10.657915236959488,12.842265937198537
716,North Dakota,2011,6.546117913684433,5.9376903038556135,7.154550968199652
717,North Dakota,2012,6.802089835493352,6.169849652129885,7.4343400455735935
718,North Dakota,2013,5.292722573067029,4.800801319405255,5.784646224556922
719,North Dakota,2014,4.314575507426823,3.91356582566883,4.715587205903672
720,North Dakota,2015,4.24672405373533,3.8520207876771035,4.641429284979815
721,North Dakota,2016,3.6687891906756906,3.3278005212551154,4.009779640304608
722,North Dakota,2017,2.617065388998843,2.3738259478956985,2.860306356252242
723,North Dakota,2018,3.1092916401924535,2.8203021657799785,3.3982830837195337
724,North Dakota,2019,2.059360061930689,1.8679580965108105,2.250762748100902
725,North Dakota,2020,2.1560411832069484,1.9556508382810867,2.3564328154804786
726,Ohio,1999,5446.206049539675,4939.936780014156,5952.494766414146
727,Ohio,2000,3923.821486292487,3559.0875489461537,4288.565892404339
728,Ohio,2001,4355.353697502975,3950.5017365793756,4760.218403083667
729,Ohio,2002,3496.7398821654406,3171.704723614826,3821.784382398732
730,Ohio,2003,3049.7116992550914,2766.2384597037976,3333.1912476340895
731,Ohio,2004,2606.173249177334,2363.9248853037766,2848.4274954809543
732,Ohio,2005,3204.1926851142734,2906.3549367950923,3502.0381636671978
733,Ohio,2006,3378.4089567663486,3064.371422106529,3692.455861829565
734,Ohio,2007,3383.522043819407,3069.0029644103665,3698.0517922092054
735,Ohio,2008,2268.692465301925,2057.817024521595,2479.5723103384753
736,Ohio,2009,1889.411864728208,1713.790385044628,2065.037063521686
737,Ohio,2010,1344.262001816806,1219.311390377095,1469.2154646339336
738,Ohio,2011,1533.947493012742,1391.3600059849648,1676.5393425079699
739,Ohio,2012,1123.6499156351626,1019.2016984639025,1228.1012830384457
740,Ohio,2013,871.8256364231883,790.7910217108428,952.8615825300396
741,Ohio,2014,844.691426438579,766.1799107362195,923.2040222472899
742,Ohio,2015,510.0399979395991,462.63302284110284,557.4476865235723
743,Ohio,2016,323.4153232334594,293.3563259718699,353.4744306978177
744,Ohio,2017,232.42078225715028,210.8190540730626,254.02258599289073
745,Ohio,2018,229.95486695044335,208.5823301677701,251.3274777660009
746,Ohio,2019,173.4961383051611,157.37103234052884,189.6212947772714
747,Ohio,2020,144.1221382044747,130.72701377281533,157.51732539681046
748,Oklahoma,1999,485.8917509159221,440.728457745715,531.0558956521123
749,Oklahoma,2000,320.39009190056424,290.61073447694696,350.1698726187239
750,Oklahoma,2001,305.2739268338543,276.89897455791515,333.6494054059554
751,Oklahoma,2002,477.6583055465857,433.2603360330778,522.0571058770929
752,Oklahoma,2003,366.37992217604784,332.32519309043425,400.4352883227243
753,Oklahoma,2004,354.6591389155002,321.6941501888475,387.6246822633855
754,Oklahoma,2005,419.74637386917203,380.7313637690668,458.76209555313255
755,Oklahoma,2006,318.67613152435547,289.0549738755509,348.2979373593501
756,Oklahoma,2007,245.05456225911436,222.27709273195697,267.8324247409102
