state_zip,state_facility,deaths_coef_2,deaths_coef_1,deaths_coef_3
Arizona,South Dakota,0.15686646659014206,0.14289706878185113,0.17083586534513612
Arizona,Tennessee,0.2143931842174595,0.1953008768353726,0.233485491811529
Arizona,Texas,26.526862146747654,24.164568054960192,28.88915694292422
Arizona,Utah,29.581610710736637,26.94727271179563,32.21595138754334
Arizona,Virginia,0.009152238057188245,0.008337205914031793,0.009967270208847903
Arizona,Washington,1.815250236677748,1.6535964392406193,1.9769041788055646
Arizona,West Virginia,0.03199767304741466,0.029148191626095,0.03484715448119111
Arizona,Wisconsin,0.22797683716793696,0.20767486640503605,0.24827880842537653
Arizona,Wyoming,18.251683087642864,16.626316803439906,19.877050035156465
Arkansas,Alabama,341.63164649631153,311.20707778763887,372.05647431037175
Arkansas,Arizona,16.500185677935576,15.030793191551256,17.969579197912168
