,state_zip,year,deaths_coef_2_all,deaths_coef_1,deaths_coef_3
697,North Carolina,2014,437.0227048933787,398.1039192470474,475.94162824436296
698,North Carolina,2015,227.50109145663058,207.24126978293276,247.76095611693967
699,North Carolina,2016,130.61917256725113,118.98710918381376,142.2512485752574
700,North Carolina,2017,118.30742167348765,107.77176109466586,128.84309344684073
701,North Carolina,2018,103.0860792387867,93.90592968314053,112.26623835574546
702,North Carolina,2019,82.30632379241109,74.97667969079374,89.63597535893386
703,North Carolina,2020,53.24025085532484,48.49904191763099,57.981463166354
704,North Dakota,1999,21.25079730947144,19.358191850151847,23.143434675292877
705,North Dakota,2000,15.914720299619052,14.497354965946395,17.332108210457818
706,North Dakota,2001,17.70252200782236,16.125938021877513,19.279130520507888
707,North Dakota,2002,14.06517131862559,12.812555208541955,15.31780183665817
708,North Dakota,2003,15.626693257231164,14.235014807781829,17.018386992237613
709,North Dakota,2004,15.341588508802824,13.97527387219437,16.707923429832892
710,North Dakota,2005,17.898443385429946,16.30444713854819,19.492457296515862
711,North Dakota,2006,14.089123115176239,12.834381347497617,15.34387785980055
712,North Dakota,2007,14.71380525952699,13.403424856266618,16.024200392819807
713,North Dakota,2008,11.990783662173092,10.922891820288244,13.058691025887516
714,North Dakota,2009,11.957051805493903,10.892164341674029,13.02195470038349
715,North Dakota,2010,13.107843894019704,11.940471513644203,14.275232428728822
716,North Dakota,2011,7.974761446158125,7.264560380930846,8.684967690787804
717,North Dakota,2012,7.53280973465599,6.861951581236889,8.203675827173818
718,North Dakota,2013,6.834290634765341,6.225665686345788,7.442918018097616
719,North Dakota,2014,5.32604458360742,4.851736389231255,5.800354573716458
720,North Dakota,2015,4.909603284605296,4.472380906142916,5.34682734817493
721,North Dakota,2016,4.170713720930495,3.799293028068995,4.542135800721955
722,North Dakota,2017,2.9592992033177796,2.6957595356288078,3.2228400214109167
723,North Dakota,2018,3.619667151871264,3.2973176561851862,3.942018234910502
724,North Dakota,2019,2.4780165699649426,2.2573389542878126,2.6986948469166063
725,North Dakota,2020,2.36684203145429,2.1560637022630447,2.577621239722097
726,Ohio,1999,5535.4831244167035,5042.425451618568,6028.5618425794955
727,Ohio,2000,4440.648904006495,4045.122213006886,4836.190190712439
728,Ohio,2001,4814.081988262747,4385.290044670647,5242.890484464377
729,Ohio,2002,4318.25947280914,3933.6268716209497,4702.907654896024
730,Ohio,2003,3387.2641526692805,3085.5742510646005,3688.9627879588934
731,Ohio,2004,3280.5056893433525,2988.3232663529498,3572.696779210814
732,Ohio,2005,3600.9408851898947,3280.2096201363684,3921.683400240533
733,Ohio,2006,4053.040852807576,3692.0271705658192,4414.070025632975
734,Ohio,2007,4136.185751990913,3767.7511357411563,4504.639118414676
735,Ohio,2008,3302.2117871563637,3008.053833569574,3596.386740745662
736,Ohio,2009,2525.801940400041,2300.8242485883816,2750.7890317870897
737,Ohio,2010,1722.9451088682792,1569.4942643924333,1876.3994377471422
738,Ohio,2011,1946.9487086127428,1773.5441089684273,2120.357890761166
739,Ohio,2012,1251.28127269665,1139.8368744546633,1362.728475873408
740,Ohio,2013,990.6106423302755,902.3856450015795,1078.8372784730716
741,Ohio,2014,1036.025546730163,943.7545939284055,1128.2984577622974
742,Ohio,2015,675.9017135231525,615.7038446055442,736.1009421902943
743,Ohio,2016,391.07964529786597,356.2519439454971,425.90753760978293
744,Ohio,2017,286.42641411357795,260.9187637114015,311.93417900373095
745,Ohio,2018,290.248142960447,264.4000618546753,316.09635716561274
746,Ohio,2019,222.75390423560387,202.9166112126475,242.59128355983282
747,Ohio,2020,183.71028785612054,167.35000536130042,200.0706432702881
748,Oklahoma,1999,546.3709995906078,497.7107231154635,595.0321417578269
749,Oklahoma,2000,388.66610139967213,354.0516505786446,423.2810721638645
750,Oklahoma,2001,363.369409812493,331.0074296046432,395.73196272837765
751,Oklahoma,2002,528.9196778613656,481.81426119171334,576.0258093864755
752,Oklahoma,2003,439.7004558417965,400.54052116000776,478.8610538790741
753,Oklahoma,2004,379.7864141770068,345.9628689708746,413.6104509790701
754,Oklahoma,2005,499.6676744944595,455.1672715433246,544.1687841212314
755,Oklahoma,2006,365.4391447805913,332.89253882085364,397.9863841003876
756,Oklahoma,2007,322.7479160905893,294.0040805768986,351.49218970936226
757,Oklahoma,2008,262.4391975979505,239.06684058561174,285.81183230944737
758,Oklahoma,2009,238.1184802038165,216.91230741114808,259.3248608769756
759,Oklahoma,2010,208.5475263420292,189.97465270273833,227.12062275158942
760,Oklahoma,2011,186.60411371833004,169.9852831824605,203.22318238473275
761,Oklahoma,2012,168.28150316947907,153.2946624494218,183.2685212718344
762,Oklahoma,2013,154.39262076370505,140.6428903688662,168.1424763444662
763,Oklahoma,2014,135.342984102955,123.28976607625196,147.3963098147429
764,Oklahoma,2015,101.35073845943886,92.32484779014662,110.37669305105668
765,Oklahoma,2016,86.53059456603299,78.8245052583621,94.23674260827536
766,Oklahoma,2017,80.60834608388022,73.42971247936178,87.78702608689193
767,Oklahoma,2018,61.74841496494837,56.249438398489865,67.24741290635617
768,Oklahoma,2019,36.245693809839494,33.017869254578834,39.47352720448125
769,Oklahoma,2020,32.370078031843015,29.487396691343214,35.25276647085715
770,Oregon,1999,14.245675629025484,12.976901990592888,15.514479927871516
771,Oregon,2000,12.41545305381907,11.309677426044889,13.521257069012334
772,Oregon,2001,12.683236953914665,11.55359585310944,13.81291007574939
773,Oregon,2002,3.506230624966522,3.193975838189247,3.8184883930102673
774,Oregon,2003,2.9063471410935384,2.6475174539688173,3.165179063617148
775,Oregon,2004,2.9623635185395205,2.698547707973604,3.226181116589551
776,Oregon,2005,2.782875063229621,2.5350423532641946,3.030709725705504
777,Oregon,2006,1.2203232899978163,1.1116448188507053,1.3290027985319037
778,Oregon,2007,1.169764861516475,1.0655847942959829,1.273946741487238
779,Oregon,2008,1.5208891255617398,1.3854446702878258,1.6563345721940788
780,Oregon,2009,1.658768541576098,1.5110465398465365,1.8064913396403535
781,Oregon,2010,1.6152031071703694,1.471354576755591,1.759053637001694
782,Oregon,2011,1.4723612230795573,1.3412305835678193,1.6034943655793017
783,Oregon,2012,1.1273380395841863,1.026940677448391,1.2277363383702617
784,Oregon,2013,1.7502736422029135,1.5943959908535335,1.906153433113998
785,Oregon,2014,1.1805164443972038,1.0753861968741216,1.2856470812190506
786,Oregon,2015,1.5145096910617426,1.3796359966274316,1.6493838577023763
787,Oregon,2016,0.6755858578347115,0.6154221649411658,0.7357497271780089
788,Oregon,2017,0.88401920567178,0.8052940102249031,0.9627445650871895
789,Oregon,2018,0.6788703528460822,0.6184145850779743,0.7393262152520306
790,Oregon,2019,0.8355178483325109,0.7611115184997237,0.9099244036328152
791,Oregon,2020,0.3936309052222563,0.35857649204685177,0.4286854145415097
792,Pennsylvania,1999,5148.753935179495,4690.175322127662,5607.345814752824
793,Pennsylvania,2000,4517.170635574497,4114.849128134685,4919.502892872621
794,Pennsylvania,2001,5186.758637886689,4724.784110188303,5648.748680886116
795,Pennsylvania,2002,4696.733235017995,4278.416422700228,5115.061728155556
796,Pennsylvania,2003,3875.68991044879,3530.505402859759,4220.882944791812
797,Pennsylvania,2004,3719.815592838919,3388.5120793469628,4051.1276419739797
798,Pennsylvania,2005,3864.6551628145107,3520.4432276100742,4208.877601616333
799,Pennsylvania,2006,4008.481424102248,3651.4539672849783,4365.520831449194
800,Pennsylvania,2007,4024.18072499726,3665.75046045993,4382.623868442182
801,Pennsylvania,2008,3713.709154591203,3382.9150283149315,4044.5185525945662
802,Pennsylvania,2009,2324.825774952722,2117.7635249506516,2531.8939090859153
803,Pennsylvania,2010,1492.936756236542,1359.976138890722,1625.8994208729246
804,Pennsylvania,2011,1689.7952703556327,1539.3028311800476,1840.2899573680695
805,Pennsylvania,2012,919.3123451780922,837.438483903007,1001.1874881258809
806,Pennsylvania,2013,832.1044935932671,757.9963857518459,906.2139510907069
807,Pennsylvania,2014,735.1935701746039,669.716599499673,800.6717044115782
808,Pennsylvania,2015,532.4410528558227,485.0219043794651,579.8609443979165
809,Pennsylvania,2016,300.22491434115517,273.48860315944665,326.9613138367704
810,Pennsylvania,2017,246.01129842591206,224.10302963127,267.919622322982
811,Pennsylvania,2018,232.2141852159289,211.53459255262294,252.8938320009066
812,Pennsylvania,2019,195.83492871756036,178.39505384437706,213.27484904735488
813,Pennsylvania,2020,153.9888220920594,140.27555443209638,167.70211651469418
814,Rhode Island,1999,197.47139376206164,179.88535124671085,215.05756696584527
815,Rhode Island,2000,175.87821004294167,160.21528705622606,191.54122720051166
816,Rhode Island,2001,166.50862675855208,151.68008036409347,181.337269422474
817,Rhode Island,2002,169.77707633152582,154.6574420012728,184.8968115175043
818,Rhode Island,2003,151.2024586063972,137.73704065354138,164.66795878821907
819,Rhode Island,2004,159.03130515984657,144.86861879836582,173.19409094924404
820,Rhode Island,2005,116.6831711144081,106.2919462581255,127.07444789039378
821,Rhode Island,2006,142.7734852594763,130.05868942578147,155.48836357366008
822,Rhode Island,2007,137.47982133450594,125.23643400772875,149.72329249458923
823,Rhode Island,2008,119.0750313908021,108.47069868236358,129.6794367614715
824,Rhode Island,2009,69.64641770615412,63.44408081435602,75.84878014203315
825,Rhode Island,2010,57.050098983052635,51.969546670887766,62.13066754481908
826,Rhode Island,2011,51.61172097346682,47.01548925697707,56.2079654233004
827,Rhode Island,2012,29.252385772057607,26.647352213714232,31.857424736089975
