state_zip,year,deaths_coef_2_all
Wisconsin,2005,788.8481764
Wisconsin,2006,613.6571181
Wisconsin,2007,542.3288577
Wisconsin,2008,445.5975629
Wisconsin,2009,371.4639773
Wisconsin,2010,315.0789138
Wisconsin,2011,310.4703939
Wisconsin,2012,225.2470017
Wisconsin,2013,209.6020684
Wisconsin,2014,183.7577131
Wisconsin,2015,137.8360569
Wisconsin,2016,86.95486073
Wisconsin,2017,68.39026693
Wisconsin,2018,67.48160505
Wisconsin,2019,42.35327421
Wisconsin,2020,33.19257496
Wyoming,1999,8.405865266
Wyoming,2000,6.406676763
Wyoming,2001,7.221267474
Wyoming,2002,6.769549909
Wyoming,2003,6.626864666
Wyoming,2004,5.549679874
Wyoming,2005,5.826643827
Wyoming,2006,5.905896423
Wyoming,2007,5.73412345
Wyoming,2008,4.600277745
Wyoming,2009,4.670402681
Wyoming,2010,4.861450401
Wyoming,2011,3.619943583
Wyoming,2012,3.076414859
Wyoming,2013,3.431736504
Wyoming,2014,2.659921782
Wyoming,2015,2.846257778
Wyoming,2016,1.894753017
Wyoming,2017,2.051297468
Wyoming,2018,1.962464113
Wyoming,2019,1.731351934
Wyoming,2020,1.432222934
